SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,P_WY_m,E_m,E_avg_11_12,RH_PT_avg_11_12,temp_degC_summer,precip_mm_summer,temp_degC_winter,precip_mm_winter,temp_degC_spring,precip_mm_spring
NLA12_MA-102,106.0330766,1378.429996,11.63423074,1.2235600013299999,0.7009186605,58.409888375,2.761480581,19.540999986000003,113.34999847333334,1.4233334066666667,67.80999881333334,10.991666633666668,75.63000235333334
NLA12_MA-103,98.71307549,1283.269981,8.953076895,1.1568199845,0.60487527782,50.40627315166667,2.541294327,17.421999741999997,72.48666382,-2.0966667333333335,89.56333541333333,8.6099999753333325,87.71999995333333
NLA12_MA-104,103.1799988,1341.339985,10.96076926,1.18842998132,0.68912969551,57.427474625833334,2.698751537,19.346000099999998,104.73000080999999,-0.006666621000000002,66.56333161333333,10.616666634333333,86.99999873666667
NLA12_MA-105,94.60461616,1229.86001,9.928077056,1.10289000885,0.6590600643300001,54.9216720275,2.605439057,18.89600029,84.65000152,-1.37166667,76.12333297333335,9.558333714333331,77.34000077666666
NLA12_MA-106,97.94384619,1273.27,10.82115379,1.16379999928,0.6719419217,55.995160141666666,2.694466216,18.964999772,104.82000097999999,0.16000000633333333,74.13000106333334,10.214999835333332,76.57666651666666
NLA12_MA-108,103.2907697,1342.780006,11.90153847,1.21373000337,0.70472889743,58.72740811916667,2.819707049,19.536999892,102.52333069666668,1.9750000236666667,65.750001273333325,10.809999782333334,89.06666691999999
NLA12_MA-109,94.99384734,1234.920015,11.68230776,1.15155001265,0.71657490932,59.71457577666666,2.809223591,20.120000077999997,105.02333198000001,0.780000051,76.1233349,11.480000178666666,68.78333409333334
NLA12_MA-110,101.9646143,1325.539986,9.678461533,1.2168299865199999,0.6344229715799999,52.868580965,2.583438748,18.178999902,85.86666487000001,-1.3983333113333334,89.91333009666666,9.448333104666666,83.38999812333333
NLA12_MA-111,104.5123087,1358.660013,11.97192308,1.26128001596,0.69800651362,58.16720946833333,2.891330042,19.335000036000004,106.67333475666668,2.5450000366666665,69.63333448,10.318333308666666,87.17333476666666
NLA12_MD-101,82.07384653,1066.960005,12.03807708,0.95000000579,0.7168600634,59.73833861666667,2.784052352,20.312000274000003,92.09000144,1.6383332413333331,57.26999854666667,12.791667302333332,73.13333384666667
NLA12_MD-102,93.21230845,1211.76001,14.30499996,0.94144000251,0.82668076552,68.89006379333333,3.113423472,22.748999786000002,108.37999980666667,4.1400001049999995,61.47999955666666,14.42999967,64.36666743
NLA12_MD-103,104.3007678,1355.909981,9.667307854,1.18614998629,0.61324935689,51.10411307416667,2.535409328,17.799000550000002,77.45333227666667,-0.7816667559999999,97.12000018666667,10.245000045,99.03333157666667
NLA12_MD-104,91.9315391,1195.110008,15.75961527,0.96051000215,0.87333727365,72.7781061375,3.414582049,23.434000016,94.00666808666666,6.208333174333333,51.06999969666666,15.543333373333335,61.99333445333334
NLA12_MD-105,87.79000121,1141.270016,15.71153857,0.91431000901,0.87279961208,72.73330100666666,3.405657544,23.43900032,94.20000076999999,6.131666660333333,49.19999949333333,15.421666463333333,61.46666717333333
NLA12_MD-108,93.83077035,1219.800015,14.12884584,0.9588200035500001,0.8146873114700001,67.89060928916666,3.065687412,22.460999297999997,91.92666624666667,4.026666482333333,63.56666820666666,14.475000063333333,74.38333383666667
NLA12_MD-115,71.24692301,926.2099991,16.07115375,0.71656999967,0.90164371469,75.13697622416666,3.467403818,24.080999756,70.33999887333333,6.235000133333333,41.223333993333334,15.745000203333333,58.17666626
NLA12_MD-118,87.37076964,1135.820005,14.63153869,0.88873000908,0.8320317748699999,69.33598123916667,3.2420397,22.721000671999995,67.81333287333332,4.703333219,68.78666623666666,14.300000193333332,66.4033343
NLA12_ME-101,111.616154,1451.010002,7.558076748,1.20079000104,0.580827118029,48.40225983575,2.426272838,16.512999724,112.48333231666668,-4.804999987666666,82.73000083,6.389999867,107.57333374
NLA12_ME-102,99.34077014,1291.430012,6.014615425,1.14589001852,0.5445451410350001,45.37876175291667,2.25702746,15.565000152,146.87667084333333,-7.386666774666666,61.583333333333336,5.236666678,80.92666752999999
NLA12_ME-103,116.985383,1520.809979,5.690000094,1.34030997854,0.526609959693,43.88416330775,2.18376172,14.976000213999999,159.34333036666666,-7.293333530666668,62.50666555,5.068333467333333,104.05666480666667
NLA12_ME-104,91.25846218,1186.360008,5.288846143,1.03847000888,0.53075847931,44.229873275833334,2.199418973,15.15400009,99.79333495333333,-8.741666636333333,76.48333359,4.491666554333333,87.36999893666666
NLA12_ME-105,88.37230712,1148.839993,5.788846217,0.9883099937100001,0.5494336568170001,45.78613806808333,2.264612174,15.755000304000001,101.66999689000001,-8.256666978666667,73.70333226666666,4.720000027,76.95000076333334
NLA12_ME-106,112.9953841,1468.939993,7.391153905,1.31676999469,0.5731501853800001,47.76251544833333,2.352976583,16.314000322,156.43333306,-4.865000009333333,60.52333132333334,6.808333157666667,95.83999888
NLA12_ME-107,122.6523082,1594.480007,7.950384737,1.36712000664,0.583652857287,48.63773810725,2.505055389,16.513000298,102.899999,-3.961666783,95.37999853000001,6.703333614666666,117.85333759666668
NLA12_ME-108,87.6207698,1139.070007,5.418461579,0.97344000248,0.547818707183,45.65155893191667,2.286079563,15.604999922,99.35333250666666,-9.106666565333333,75.44666799333334,4.465000151,84.32999931
NLA12_ME-109,96.71307725,1257.270004,8.359230776,1.08166999815,0.614978644791,51.24822039925,2.480905252,17.455999948,104.79666773000001,-4.213333368333333,66.20666631333333,7.706666707666667,94.83999761666666
NLA12_ME-110,112.7453839,1465.689991,8.731153726,1.3036599922099998,0.617798605465,51.48321712208333,2.468519279,17.498999786,156.4233296733333,-3.2633333209999997,70.81999969333334,8.211666346,99.40333175333335
NLA12_ME-113,102.762308,1335.910004,7.665000054,1.1419300080299999,0.598990364821,49.915863735083335,2.403869922,17.018000222,126.64667003666666,-5.358333349,73.07333501333333,6.911666791666666,93.14333218
NLA12_ME-114,106.4969237,1384.460009,7.91461543,1.21888000671,0.5940116770680001,49.500973089,2.414131836,16.897999956000003,124.03333407999999,-4.4149999619999996,63.62000084000001,7.298333407,101.77666601
NLA12_ME-115,100.160001,1302.080013,5.803076854,1.10287000648,0.54828628706,45.69052392166667,2.320292895,15.786999894,118.19000116000001,-8.266666572,76.78333536666666,4.513333162333333,89.90666707333332
NLA12_ME-116,96.93769102,1260.189983,5.559230548,1.07031998821,0.5275766029369999,43.964716911416666,2.219309389,15.043999481999998,128.46666464666666,-7.726666768666667,50.35333251666666,4.569999695,77.56666564999999
NLA12_ME-118,109.5153852,1423.700008,9.032692305,1.27088000087,0.621615293424,51.801274452,2.545232994,17.519999886,125.24333189,-2.7183333236666667,75.15666707000001,8.301666895666665,109.04333111666666
NLA12_ME-120,108.6084627,1411.910015,7.145000054,1.2014500084700002,0.581252884356,48.437740362999996,2.375495486,16.579000092,145.19666800333331,-6.011666695333333,66.86000188000001,6.323333262999999,95.58666611333332
NLA12_ME-121,114.8292294,1492.779982,8.454230638,1.32517997556,0.606625480304,50.55212335866667,2.417888916,17.249999617999997,155.11332957666667,-3.4833332699999997,73.60666592999999,8.151666799666666,97.00333406
NLA12_ME-122,123.6207695,1607.070004,7.888846168,1.3507199974800002,0.5693030636880001,47.441921974,2.490649097,15.968999862,80.20333227666667,-3.316666603333333,100.60000102666667,6.510000030666666,110.43666585
NLA12_ME-126,117.1684608,1523.189991,8.077692343,1.29030998609,0.589383680679,49.11530672325,2.497993996,16.63600006,85.84666568666667,-3.9416666826666664,93.05666731666666,7.041666666,117.19999824333335
NLA12_ME-129,101.6399995,1321.319994,7.389230801,1.10005999943,0.588151386366,49.0126155305,2.402196861,16.704000282000003,99.44333332000001,-5.708333412666666,84.58000056666667,6.603333234666667,90.64333342666667
NLA12_ME-130,112.9261526,1468.039984,7.531153991,1.30558998686,0.574777004686,47.89808372383333,2.365665175,16.322000122,141.4933293933333,-4.5516665776666665,67.54999860333334,6.991666714333334,103.42333349
NLA12_ME-134,105.2607674,1368.389977,8.507692107,1.20657997896,0.613076226277,51.08968552308333,2.505824517,17.41499996,111.42666373000002,-3.76666677,74.44666417333333,7.713332971,112.15333174666667
NLA12_ME-135,93.54230734,1216.049995,6.799615493,1.01670999907,0.578980856971,48.248404747583336,2.372533923,16.474000168,100.32333372999999,-6.863333066333333,81.65333175666666,5.953333219,77.69333394333334
NLA12_ME-137,114.0761534,1482.989994,8.943846262,1.33710998926,0.621859873051,51.821656087583335,2.481632442,17.619000244,158.99666341666668,-2.8449999490000004,74.99333319,8.388333479,102.24666596666667
NLA12_ME-R02,125.528462,1631.870007,9.358846013,1.4204200096500001,0.61679900015,51.399916679166665,2.587850852,17.220999717999998,125.80666604333334,-1.4366666873333334,90.39333598666667,8.179999907333334,125.31666691999999
NLA12_ME-R03,104.5061543,1358.580006,5.851923044,1.16294000629,0.539528204404,44.960683700333334,2.241086511,15.39300003,151.2133356966667,-7.500000159,58.99333318,4.788333495000001,82.78333282333334
NLA12_ME-R06,92.98923052,1208.859997,5.81961518,1.03271000283,0.562414405039,46.86786708658333,2.339290532,16.10799961,119.88666661,-8.73666668,71.60000102,4.95999972,82.86999891333333
NLA12_ME-R07,88.31384586,1148.079996,5.671923032,0.996159998,0.546329659135,45.52747159458333,2.250944814,15.662999916,91.22999763,-8.435000260333334,81.01666769333333,4.748333534666666,82.39666620999999
NLA12_ME-R08,111.8461527,1453.999985,7.580769245,1.2080199891299999,0.5895206175350001,49.12671812791667,2.422311143,16.729000090000003,102.67333219666666,-5.191666603333333,88.33999889666666,6.759999831999999,99.31666566333332
NLA12_ME-R10,92.98923052,1208.859997,5.81961518,1.03271000283,0.562414405039,46.86786708658333,2.339290532,16.10799961,119.88666661,-8.73666668,71.60000102,4.95999972,82.86999891333333
NLA12_ME-R11,112.3323069,1460.31999,8.563461359,1.2450499858200001,0.60750340336,50.62528361333334,2.517476986,17.169999504,107.35999996333332,-3.3450000286666666,82.83666482,7.631666819333333,116.11666616333332
NLA12_ME-R15,102.0892308,1327.16,6.757307529,1.12201000604,0.577948691381,48.162390948416665,2.375166604,16.548999786,126.38999685,-6.966666857333333,75.88666789,5.753333328666667,89.32333502
NLA12_MI-101,74.97384614,974.6599998,10.15538471,0.82882000352,0.68539091598,57.115909665,2.5308171,19.284000398,75.47333272333333,-1.5466667016666669,60.29666519333333,10.756666820666666,79.43666839666668
NLA12_MI-102,73.66153791,957.5999928,9.627692319,0.8020799885200001,0.64805477932,54.004564943333335,2.37683852,18.080000114,79.33666612,-0.5600000023333334,38.233332950000005,9.470000109666666,82.31666565
NLA12_MI-103,67.71999902,880.3599872,8.215769521,0.7696599903,0.610401838995,50.86681991625,2.303991978,17.271000674,82.18666585,-3.4933332999999998,37.50666618333333,8.468333563,63.60666529
NLA12_MI-104,76.70230719,997.1299935,10.96769223,0.85297999955,0.7044611096,58.70509246666666,2.644875007,19.843999861999997,68.10666656333333,-0.40333334633333334,66.03999964333333,11.594999790333333,60.79333241999999
NLA12_MI-105,74.3730768,966.8499985,10.93615389,0.78470000455,0.70093112947,58.41092745583333,2.652834971,19.554999926,60.666666666666664,0.20333337766666662,51.96000162666667,11.030000052666665,69.00999959666666
NLA12_MI-106,85.50076836,1111.509989,9.495769235,0.9544999942200001,0.6655993705959999,55.46661421633333,2.399554422,18.64300003,90.07666523666667,-2.2716667256666665,53.20666694666667,9.706666468666667,71.47666549333333
NLA12_MI-107,81.18461682,1055.400019,8.536923015,0.89966001319,0.616700577349,51.39171477908333,2.334267628,17.316999818,92.10000101666667,-2.600000023666667,43.10333442666667,8.075000128666668,69.67000198333334
NLA12_MI-108,82.11384523,1067.479988,11.98230753,0.89771999355,0.75572587603,62.977156335833335,2.707851514,20.91199951,77.47000122333333,0.22166657466666664,61.7533315,13.030000049666668,69.91666666666667
NLA12_MI-109,76.97461554,1000.670002,10.90423096,0.85270000077,0.70888281015,59.0735675125,2.610280343,19.865000532,64.26333364,-0.5683333076666667,55.113333383333334,11.411666550666666,82.53333282666667
NLA12_MI-110,66.74230782,867.6500016,10.85653832,0.78052999885,0.7063724919700001,58.864374330833336,2.622985916,19.891999814000002,75.81666693,-0.869999925,49.88999938999999,11.308333077333335,56.85333379
NLA12_MI-111,66.35692185,862.6399841,11.806923,0.78279998776,0.74879372713,62.399477260833336,2.702226172,20.868999862,50.14999898333334,0.07999996366666666,60.64666621,12.464999835999999,59.39666621
NLA12_MI-112,75.62615439,983.140007,11.14384603,0.89101000977,0.71953727801,59.96143983416667,2.613377395,20.171999742000004,68.79666647666666,-0.5983333983333333,64.48333486,12.094999948999998,67.3433342
NLA12_MI-113,77.0061534,1001.079994,9.167692534,0.87720999151,0.64359597247,53.63299770583333,2.410499589,18.182000354,97.49999746666667,-2.313333273,46.70333353666666,9.706666946333334,85.10666657333333
NLA12_MI-114,69.7423078,906.6500015,10.64076942,0.81079000085,0.6921235258499999,57.6769604875,2.597005534,19.527000809999997,74.63000106,-0.9016667606666667,54.129998523333335,11.211666743,62.650001526666664
NLA12_MI-115,77.71846126,1010.339996,11.41923067,0.8836399994199999,0.7358874334700001,61.32395278916667,2.658512588,20.536999894,61.913332620000006,-0.43666668733333336,67.44666671666666,12.258333523666666,70.51000086666666
NLA12_MI-116,59.92923106,779.0800037,7.351538548,0.67236000254,0.582005048682,48.5004207235,2.165068142,15.984000206000001,69.04666647333333,-3.709999879333333,40.14666684666667,6.873333293666666,53.07333373666666
NLA12_MI-117,69.65999985,905.5799981,10.73115377,0.8145200005000001,0.69741379752,58.11781646,2.609105766,19.659999847999998,84.20666631333333,-0.9133332966666666,52.053333280000004,11.221666653999998,54.29666519333333
NLA12_MI-118,65.36076869,849.689993,6.196923238,0.7532599926400001,0.565608786779,47.13406556491667,2.072439569,15.788000108,103.12666575666668,-6.9883330663333325,33.86999956666667,7.346666655333333,64.07333247999999
NLA12_MI-120,79.44846196,1032.830006,11.76423064,0.91021000283,0.74225687048,61.854739206666665,2.666846928,20.593999482,88.73666507333333,0.06166672733333336,67.21333567666666,12.899999939000002,55.89000066333333
NLA12_MI-122,67.07999978,872.0399972,7.950769351,0.74536999895,0.602633286536,50.21944054466667,2.255670461,16.992000388,82.57999802333335,-3.663333336333333,31.569999693333333,8.068333306333335,62.39666621
NLA12_MI-123,81.26384574,1056.429995,11.02269224,0.98167999468,0.71466314207,59.55526183916667,2.600363636,20.100000001999998,79.21333377333333,-0.7783333463333334,66.35666656333333,11.869999887,64.35666658
NLA12_MI-124,77.78923035,1011.259995,10.10538471,0.8357799988,0.67578928095,56.3157734125,2.50947466,18.951000021999995,77.06333415666666,-1.1349999506666668,50.579999289999996,10.495000201666665,67.42999903333333
NLA12_MI-125,62.10615393,807.3800011,6.518076888,0.6901499977,0.566450640214,47.204220017833336,2.092587665,15.689999961999998,83.46666717,-5.471666654,35.88999938999999,6.520000062,53.13999938999999
NLA12_MI-126,67.65000006,879.4500008,7.993461481,0.75103000255,0.605219391839,50.43494931991667,2.28424688,17.132999802,67.66666792333334,-3.773333231666667,40.24333445333333,8.201666514666668,63.233332313333335
NLA12_MI-128,78.32307728,1018.200005,11.70346177,0.86873000339,0.74872490122,62.393741768333335,2.697444481,20.810000609999996,57.77666728,-0.15833326199999997,63.403334296666664,12.608333269666668,70.90999984666666
NLA12_MI-129,80.15384675,1042.000008,8.789230759,0.9258900071399999,0.62851743466,52.37645288833333,2.330725048,17.717999648,100.78666687666667,-2.6366665759999997,41.88333384333333,9.226666928333334,98.13666664666668
NLA12_MI-130,81.56538596,1060.350018,9.558846061,0.9004100151200001,0.65485391667,54.5711597225,2.419731143,18.304999732000002,92.43000284333334,-1.576666713,40.20333353666666,9.608333428,66.25666682
NLA12_MI-132,55.15923104,717.0700035,7.869999941,0.6080200004099999,0.6173658147350001,51.44715122791667,2.200921098,17.32099991,62.966665903333336,-4.620000123666666,27.83666610666667,8.570000173,61.200000749999994
NLA12_MI-133,78.04307645,1014.559994,8.026538244,0.8854199943900001,0.604947576508,50.41229804233333,2.291650359,17.120999718,79.80333329,-3.701666673,51.35999933666667,8.278333028,70.3466657
NLA12_MI-135,67.87692319,882.4000015,10.81538462,0.7860200042200001,0.7006549804,58.387915033333336,2.591829539,19.720999908,58.20333480666667,-0.6966666776666667,55.95999908333334,11.446666716666668,64.66666666666667
NLA12_MI-136,76.41461505,993.3899956,9.861923071,0.8526000023,0.6733332146500001,56.11110122083333,2.498111811,18.995999907999995,95.89999899666667,-1.8249999683333333,51.31333414666667,10.480000337333333,74.91999943
NLA12_MI-137,52.93769243,688.1900015,6.015769059,0.6131000051900001,0.560923002788,46.74358356566667,2.034463413,15.667999838,85.85666912333333,-6.911667029333333,28.22000027,6.776666403333333,41.366666790000004
NLA12_MI-138,72.50846217,942.6100083,8.101538456,0.7746200027700001,0.605599615825,50.466634652083336,2.345794528,17.034000014,79.48333359333333,-2.971666733333334,29.84999974666667,6.839999993999999,50.26666768333333
NLA12_MI-139,68.75307773,893.7900104,10.82538469,0.76469000434,0.70502165569,58.751804640833335,2.609367145,19.826000212000004,54.233334856666666,-0.8350000383333334,56.01333236666667,11.444999696000002,58.480000176666664
NLA12_MI-141,68.46153817,889.9999962,5.933076868,0.79137999346,0.55965017365,46.63751447083333,2.025311918,15.582999994000001,95.47999955333334,-6.793333371666667,41.76333364,6.678333124333332,56.50999959000001
NLA12_MI-142,68.74538465,893.6900005,10.08192325,0.7762400036,0.6792208689500001,56.60173907916667,2.496129918,19.075000188,106.50999959666667,-1.4016667209999998,39.723333993333334,10.416666824333333,58.14000066333333
NLA12_MI-144,76.27307627,991.5499916,11.64115393,0.87367998886,0.7414567721900001,61.78806434916667,2.683617902,20.643000032000003,77.19999822666666,-0.24999996033333338,66.80333328,12.741666476333334,55.65333175666667
NLA12_MI-145,78.06384586,1014.829996,8.665000054,0.90623999983,0.6234986157419999,51.9582179785,2.347238679,17.613999940000003,96.63666789333332,-2.7900000413333337,45.920000710000004,9.218333404333334,94.58666485333333
NLA12_MI-148,51.77538431,673.0799961,7.064615415,0.59221999544,0.5955534323959999,49.629452699666665,2.13149753,16.6960001,63.36666488333333,-5.810000101666667,31.713333766666665,7.870000045,59.31999968
NLA12_MI-150,70.27538497,913.5800046,7.121538438,0.7781100033799999,0.578780655927,48.23172132725,2.210422066,16.146999932,79.60000100333333,-4.340000073333333,42.919999759999996,6.594999790333333,43.60999997333332
NLA12_MI-151,68.39846185,889.1800041,10.85230769,0.77942000197,0.70889684639,59.07473719916667,2.634686116,19.952000048000002,55.13000106999999,-0.8883333206666667,48.40666707333333,11.283333301666667,72.74999999666666
NLA12_MI-152,81.42307664,1058.499996,11.19538454,0.8886999931799999,0.72394401535,60.32866794583333,2.649838602,20.195999907999997,59.02333196000001,-0.324999968,69.01333236333333,11.703333218,91.61666617333333
NLA12_MI-155,65.496923,851.459999,10.74153852,0.7524599990399999,0.70071225826,58.39268818833333,2.599297642,19.749000166000002,53.086667379999994,-0.8633333846666665,53.68999989666667,11.256666818333334,63.32000096666667
NLA12_MI-161,88.00923039,1144.119995,8.363461466,1.00161999509,0.61620787532,51.35065627666667,2.308487231,17.405999754,95.47666675666666,-3.2383332653333334,51.07666651333333,8.734999655666668,102.22333272333333
NLA12_MI-162,67.17999913,873.3399887,6.931923115,0.74035999302,0.572710396164,47.725866347,2.176668206,16.01400013,85.98999787666666,-4.3599998153333335,42.96666717666667,6.390000027,32.13999938999999
NLA12_MI-164,66.17384588,860.2599964,6.891923006,0.74433999824,0.582291744896,48.52431207466667,2.118038083,16.251999664,83.27999878,-5.278333346,40.98333295,6.938333432,53.52333450333333
NLA12_MI-165,87.65000005,1139.450001,8.324615442,1.0183699988800001,0.616273078762,51.35608989683333,2.275459292,17.361000060000002,106.59666441999998,-3.2549999553333335,43.47999954333333,8.773333708000001,95.87666828666666
NLA12_MI-167,68.5615384,891.2999992,10.69846164,0.77518999863,0.6980654429300001,58.17212024416667,2.618681197,19.652000045999998,69.05666605666666,-0.8900000256666667,48.85000101666666,10.996666749999997,64.93666712666668
NLA12_MI-168,77.09230658,1002.199986,10.83153859,0.86415999224,0.70841036895,59.0341974125,2.612425914,19.88200035,78.10999807333333,-0.7549999953333334,56.69666671666666,11.274999937333334,76.34333292666666
NLA12_MI-169,67.50923055,877.6199971,6.014615398,0.75173999981,0.554202783263,46.18356527191667,2.036994033,15.381999967999999,108.31000137666666,-6.656666597000001,30.593332926666665,6.866666475666666,57.056666699999994
NLA12_MI-172,77.20615328,1003.679993,11.55346153,0.85569999694,0.73895210893,61.579342410833334,2.686365309,20.533000184,61.60333379,-0.046666701666666664,61.57999928666666,12.174999873333334,82.92333221333332
NLA12_MI-177,77.29923043,1004.889996,9.88230765,0.83974000166,0.66540897064,55.45074755333333,2.503839206,18.54599991,55.21333249333333,-0.9966667096666667,47.20666695,9.343333245666665,90.19333394333334
NLA12_MI-178,68.30769208,887.9999971,7.134615311,0.75305000017,0.5821134542799999,48.50945452333333,2.209716198,16.279999732,88.48333358000001,-4.3699999646666665,40.85666624666667,6.579999845666666,40.043333053333335
NLA12_MI-R08,71.04538464,923.5900003,5.978846238,0.78803999716,0.5549742280069999,46.24785233391667,2.035502353,15.423000144,117.14999771666668,-6.829999923666667,31.133333843333332,6.893333435333333,58.403334313333325
NLA12_MI-R09,52.4723072,682.1399936,5.85076908,0.60901999089,0.553068350841,46.08902923675,2.05055917,15.439999579999997,75.73999785333334,-7.403333346,28.979999543333335,7.008333363999999,53.100000380000004
NLA12_MN-101,58.58692297,761.6299987,6.028461474,0.7161699995830001,0.5853796535870001,48.78163779891666,2.060435445,16.224999808,92.86333337666667,-7.881666501333334,16.363333544333333,6.904999891666667,104.21999994666668
NLA12_MN-102,69.724614,906.4199819,5.843846027,0.85370998286,0.570884722733,47.573726894416666,2.070371238,15.949999617999998,147.38666154666666,-7.741666476000002,20.17999998333333,6.363333225000001,97.20666629333334
NLA12_MN-103,69.95692322,909.4400019,7.473461464,0.885610001963,0.6336511154410001,52.804259620083336,2.194026365,17.702000047999995,146.02666726333334,-6.225000222333333,12.656666914333334,8.316666285333334,118.36333337333333
NLA12_MN-104,49.23230813,640.0200057,7.349615281,0.597100007554,0.640280725526,53.356727127166664,2.212085619,17.901999856,94.96333569000001,-6.900000095666667,13.156666438000002,8.519999823333334,79.91333388
NLA12_MN-105,61.53153831,799.909998,5.45269239,0.7220099964700001,0.571085545595,47.59046213291666,2.044034831,15.877000046000001,97.58999889333332,-8.691666443333332,23.25,6.128333489666667,92.56000010999999
NLA12_MN-106,48.18384604,626.3899986,8.06038464,0.599759999401,0.66344325686,55.28693807166667,2.295873086,18.627999876,77.64000002666667,-5.951666673000001,10.726666609,9.095000108333332,93.18666649
NLA12_MN-107,60.60384596,787.8499975,9.27999986,0.770189997618,0.7076482576340001,58.970688136166665,2.409881912,19.7579998,108.86333464666666,-4.7216667333333335,24.20999972,10.701666512666668,114.21666462333333
NLA12_MN-108,50.42307611,655.4999895,7.109230701,0.6039099893190001,0.629836123434,52.4863436195,2.201497858,17.601000022,104.13333001333332,-6.985000133333333,11.246666750000001,7.824999968666667,73.35666656666668
NLA12_MN-109,69.04846045,897.6299858,5.270769247,0.81218998336,0.560010028536,46.667502378,2.013458027,15.624999808000002,110.04999797,-8.436666329,28.15666580333333,5.849999982666667,101.32333119000002
NLA12_MN-110,54.64692309,710.4100002,7.591923293,0.6856900008669999,0.640349566137,53.36246384475,2.216469342,17.933000376,106.69999824666667,-6.204999923666666,8.179999747333333,8.580000083,101.60666911333333
NLA12_MN-111,60.3038461,783.9499994,10.08307675,0.74149000027,0.733404625081,61.117052090083334,2.478238752,20.283999632,87.83666610333334,-3.8766666253333333,27.923333486666667,11.574999809,118.06333416
NLA12_MN-112,47.43538471,616.6600012,9.852692458,0.5820900015480001,0.7182679768179999,59.85566473483333,2.406344387,20.025000192,34.41000112,-3.868333101333333,35.00999959333333,11.608333271000001,109.64666619666666
NLA12_MN-113,42.37923131,550.930007,8.986538392,0.512920008688,0.6890723446970001,57.42269539141667,2.300097892,19.320999907999997,41.36333465766666,-4.470000028666667,20.11666727133333,10.276666321666667,94.00333405333333
NLA12_MN-114,42.6430766,554.3599958,8.795769123,0.533209996188,0.690851450437,57.57095420308333,2.347975846,19.365999604000002,68.21999994333333,-5.0866665840000005,14.640000185666667,10.108333745666668,83.94666544
NLA12_MN-115,46.51076929,604.6400007,7.5184613,0.55989999904,0.645694351307,53.807862608916665,2.228202945,18.091999623999996,79.35999933,-6.685000101666667,13.583332855,8.656666595333332,83.21333441666667
NLA12_MN-116,60.4646155,786.0400015,10.41692301,0.749850002833,0.7538734712440001,62.82278927033333,2.521460874,20.79300003,85.79333369333334,-3.598333279,27.859999976666668,11.723333040666668,123.98000083
NLA12_MN-118,75.6761541,983.7900034,9.261538578,0.961610003048,0.705875024151,58.82291867925,2.398832916,19.719000434,135.42000069333335,-4.746666749333333,26.590000153333335,10.760000545666665,145.89333343
NLA12_MN-119,37.22923076,483.9799998,8.746538583,0.442709999369,0.687112214805,57.25935123375,2.326599581,19.24600048,55.676664990000006,-4.954999923666667,14.029999971666667,9.878333249666667,66.35333507666667
NLA12_MN-120,47.94000068,623.2200089,6.925384576,0.561350009924,0.62322769325,51.93564110416666,2.169447463,17.422999762,97.33000183666667,-7.336666584,14.846666333333333,8.108333427,63.65666834666666
NLA12_MN-121,42.47461611,552.1700094,8.767307777,0.523270009749,0.6893818300829999,57.44848584025,2.345164265,19.331000137999997,67.41333389,-5.094999790333333,14.456666468000002,10.061666489333334,80.20333608
NLA12_MN-122,52.11230729,677.4599948,9.311538393,0.654969995051,0.71284331656,59.40360971333333,2.418614287,19.918999862,84.79666519666667,-4.806666533333334,24.716667176666665,10.814999260999999,99.88999939333333
NLA12_MN-123,39.99692288,519.9599974,8.993076911,0.486989996168,0.697712660734,58.14272172783333,2.315238368,19.485000038,75.02333195,-4.646666844666666,13.570000251333333,10.226666609666667,65.43666649
NLA12_MN-126,55.58384594,722.5899973,6.871153832,0.678999997129,0.6192619678129999,51.60516398441667,2.165816811,17.304999924,110.15999857333334,-7.139999866666667,13.200000126666666,7.671666623,86.49000040666665
NLA12_MN-127,38.51461491,500.6899938,8.153076924,0.453689993808,0.6720603151919999,56.005026266,2.289188262,18.818000032,64.71999867666666,-5.951666672666666,12.826666753,9.283333462,64.41333262333333
NLA12_MN-130,58.10538431,755.369996,4.992307627,0.69460999765,0.5561204965,46.343374708333336,2.005566118,15.305000115999999,95.24999871333334,-9.140000344666667,20.210000036666667,5.714999835666667,83.65666705666666
NLA12_MN-131,39.08923075,508.1599998,6.820384668,0.423179996439,0.632906390653,52.74219922108333,2.149137947,17.576000215999997,74.26333235333333,-7.866666634666667,14.019999504333333,8.109999816333334,42.34000015
NLA12_MN-132,46.12923043,599.6799956,8.960768993,0.580419995369,0.690652864277,57.554405356416666,2.367296762,19.256999588,69.48333487666666,-4.818333466666666,12.740000089666665,10.211666424,97.25999705
NLA12_MN-135,46.14615416,599.9000041,8.839999951,0.5628000056019999,0.690472074421,57.539339535083336,2.377394881,19.405000116000004,75.92333219666666,-4.975000143333333,15.876667021666668,10.161666393333334,85.07666904999999
NLA12_MN-136,48.94000022,636.2200029,8.034999829,0.608810003011,0.662207814879,55.18398457325,2.293030885,18.606999586000004,79.08666545666667,-5.959999879333334,6.986666520666667,9.054999987333334,99.00000191
NLA12_MN-137,35.65769287,463.5500074,7.401922978,0.395820003992,0.6503082652059999,54.192355433833335,2.207654509,18.101999854000002,56.54000091333334,-7.1249999996666675,16.906666756666667,8.704999925000001,48.10333379333333
NLA12_MN-138,66.34692207,862.509987,5.002307653,0.78582998664,0.562389756584,46.865813048666666,2.02793363,15.665999794000001,117.40333178333333,-9.404999732999999,19.603333153333335,5.353333076333333,89.79333114333333
