"","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"38","L_DpthMx_mod","~~","bffFlat_grad","",-0.378835367628963,0,NA,NA,-0.378835367628963,-0.378835367628963
"39","L_DpthMx_mod","~~","Temp_degC_avg_yr","",-0.0492039858089331,0,NA,NA,-0.0492039858089331,-0.0492039858089331
"40","L_DpthMx_mod","~~","Precip_mm_total_yr_sc","",0.0967633684338857,0,NA,NA,0.0967633684338857,0.0967633684338857
"41","L_DpthMx_mod","~~","PHDI_inv","",-0.0779177648236173,0,NA,NA,-0.0779177648236173,-0.0779177648236173
"42","L_DpthMx_mod","~~","HydrAP","",-0.101886041081028,0,NA,NA,-0.101886041081028,-0.101886041081028
"43","L_DpthMx_mod","~~","hydrap_phdiinv","",-0.16623234619297,0,NA,NA,-0.16623234619297,-0.16623234619297
"44","L_DpthMx_mod","~~","L_inflow","",0.177926362069955,0,NA,NA,0.177926362069955,0.177926362069955
"45","L_DpthMx_mod","~~","BFIWs","",0.0954063538558023,0,NA,NA,0.0954063538558023,0.0954063538558023
"46","L_LkAreakm2","~~","L_LkAreakm2","",1,0,NA,NA,1,1
"47","L_LkAreakm2","~~","L_SLD","",0.60169679965236,0,NA,NA,0.60169679965236,0.60169679965236
"48","L_LkAreakm2","~~","bffFlat_grad","",-0.135180364424462,0,NA,NA,-0.135180364424462,-0.135180364424462
"49","L_LkAreakm2","~~","Temp_degC_avg_yr","",0.294770001851591,0,NA,NA,0.294770001851591,0.294770001851591
"50","L_LkAreakm2","~~","Precip_mm_total_yr_sc","",-0.213241808127423,0,NA,NA,-0.213241808127423,-0.213241808127423
"51","L_LkAreakm2","~~","PHDI_inv","",0.120031554992492,0,NA,NA,0.120031554992492,0.120031554992492
"52","L_LkAreakm2","~~","HydrAP","",0.306185624984351,0,NA,NA,0.306185624984351,0.306185624984351
"53","L_LkAreakm2","~~","hydrap_phdiinv","",0.177508617396277,0,NA,NA,0.177508617396277,0.177508617396277
"54","L_LkAreakm2","~~","L_inflow","",-0.0203691802787026,0,NA,NA,-0.0203691802787026,-0.0203691802787026
"55","L_LkAreakm2","~~","BFIWs","",0.047564465382996,0,NA,NA,0.047564465382996,0.047564465382996
"56","L_SLD","~~","L_SLD","",1,0,NA,NA,1,1
"57","L_SLD","~~","bffFlat_grad","",-0.372312605824859,0,NA,NA,-0.372312605824859,-0.372312605824859
"58","L_SLD","~~","Temp_degC_avg_yr","",0.443311610834143,0,NA,NA,0.443311610834143,0.443311610834143
"59","L_SLD","~~","Precip_mm_total_yr_sc","",-0.16019758523397,0,NA,NA,-0.16019758523397,-0.16019758523397
"60","L_SLD","~~","PHDI_inv","",0.0769281187799151,0,NA,NA,0.0769281187799151,0.0769281187799151
"61","L_SLD","~~","HydrAP","",0.336476426695697,0,NA,NA,0.336476426695697,0.336476426695697
"62","L_SLD","~~","hydrap_phdiinv","",0.172779705743796,0,NA,NA,0.172779705743796,0.172779705743796
"63","L_SLD","~~","L_inflow","",0.148880241319659,0,NA,NA,0.148880241319659,0.148880241319659
"64","L_SLD","~~","BFIWs","",-0.181932778459876,0,NA,NA,-0.181932778459876,-0.181932778459876
"65","bffFlat_grad","~~","bffFlat_grad","",1,0,NA,NA,1,1
"66","bffFlat_grad","~~","Temp_degC_avg_yr","",-0.301183903391316,0,NA,NA,-0.301183903391316,-0.301183903391316
"67","bffFlat_grad","~~","Precip_mm_total_yr_sc","",0.0809370667473347,0,NA,NA,0.0809370667473347,0.0809370667473347
"68","bffFlat_grad","~~","PHDI_inv","",-0.0280316001986906,0,NA,NA,-0.0280316001986906,-0.0280316001986906
"69","bffFlat_grad","~~","HydrAP","",-0.148871067234541,0,NA,NA,-0.148871067234541,-0.148871067234541
