"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"2186","NLA12_SD-157",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2187","NLA12_SD-158",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2188","NLA12_SD-162",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2189","NLA12_SD-165",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2190","NLA12_SD-166",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2191","NLA12_SD-168",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2192","NLA12_SD-170",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2193","NLA12_SD-172",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.642025485,1.050606595,1.192524515,0.464942499,1.570880951,2.749507454,2.47402178,0.545516996
"2194","NLA12_SD-182",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2195","NLA12_SD-183",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.804752783,0.932507283,0.876297912,-0.51405928,1.969035257,2.440433686,1.817975307,-0.603145711
"2196","NLA12_SD-189",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2197","NLA12_SD-198",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"2198","NLA12_SD-212",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.498259891,0.45266317,0.757131819,-0.03467227,1.219121343,1.184649673,1.570752289,-0.040680972
"2199","NLA12_TN-101",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"2200","NLA12_TN-101",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"2201","NLA12_TN-103",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"2202","NLA12_TN-104",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,1.100008551,0.605836879,0.943142656,-0.529775318,3.170944433,4.023419679,2.577827141,-0.615330072
"2203","NLA12_TN-106",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2204","NLA12_TN-108",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"2205","NLA12_TN-108",2,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.155263954,0.70546975,-0.091866841,-0.28751743,-0.447572312,4.685090946,-0.251093336,-0.333949347
"2206","NLA12_TN-113",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2207","NLA12_TN-114",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2208","NLA12_TN-114",2,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2209","NLA12_TN-119",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"2210","NLA12_TN-122",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2211","NLA12_TN-R01",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.2344452,-0.0726815,-0.2679581,-0.5581338,-0.675824475,-0.482684676,-0.732391498,-0.648268238
"2212","NLA12_TX-101",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2213","NLA12_TX-101",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.202692791,NA,1.016857994,NA,0.495940196,NA,2.109582481,NA
"2214","NLA12_TX-103",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.604954174,2.190785298,1.74994303,0.111880221,3.926934361,5.733431084,3.630447104,0.131269054
"2215","NLA12_TX-104",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2216","NLA12_TX-105",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"2217","NLA12_TX-107",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.214592015,0.108598542,0.531976325,-0.375121329,0.525054715,0.284209619,1.103642733,-0.440129825
"2218","NLA12_TX-109",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2219","NLA12_TX-110",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","NLA12_TX-111",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.035999307,0.784338705,1.271254021,-0.171818243,2.534839525,2.052666648,2.637354703,-0.20159433
"2221","NLA12_TX-112",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2222","NLA12_TX-113",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.930115146,1.570702981,1.131153348,-0.012609464,2.807987179,6.633075451,2.382034916,-0.020788106
"2223","NLA12_TX-114",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2224","NLA12_TX-116",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.503722787,0.922346278,0.847715595,0.144868956,1.232487726,2.41384166,1.758678181,0.169974734
"2225","NLA12_TX-117",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2226","NLA12_TX-117",2,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2227","NLA12_TX-118",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2228","NLA12_TX-121",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2229","NLA12_TX-124",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.843670849,1.957557003,0.748584122,-0.047345627,2.064258344,5.123057096,1.553019161,-0.05555062
"2230","NLA12_TX-128",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.665403408,0.289499899,-0.212627596,0.926792881,1.741405049,0.600599021,-0.249475941
"2231","NLA12_TX-129",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2232","NLA12_TX-135",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2233","NLA12_TX-136",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2234","NLA12_TX-137",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2235","NLA12_TX-141",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2236","NLA12_TX-144",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2237","NLA12_TX-148",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.213416657,0.924286952,0.652601098,0.082576113,0.522178898,2.418920534,1.353891942,0.096886546
"2238","NLA12_TX-152",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.855905305,1.282270327,1.529817674,-0.184551439,2.094193097,3.355786875,3.173773115,-0.216534188
"2239","NLA12_TX-157",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,1.041265598,0.76470896,1.192621548,0.170542762,3.143546756,3.229364363,2.511477489,0.281158732
"2240","NLA12_TX-158",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2241","NLA12_TX-159",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.11914674,0.162956204,0.463348393,-0.410660138,0.291523231,0.426467243,0.961266626,-0.481827506
"2242","NLA12_TX-160",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2243","NLA12_TX-161",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2244","NLA12_TX-165",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.689782991,0.600356104,0.581353555,-0.167022152,2.082432269,2.535302592,1.224241142,-0.275354615
"2245","NLA12_TX-169",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,1.198263915,1.122147754,1.511046109,0.384176672,3.617519536,4.738827653,3.182030624,0.633358022
"2246","NLA12_TX-170",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2247","NLA12_TX-176",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2248","NLA12_TX-182",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2249","NLA12_TX-187",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.892326585,0.879109705,1.444676415,0.252472539,2.693904751,3.712478475,3.042266259,0.416229093
"2250","NLA12_TX-190",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.202692791,-0.004440972,0.5802942,-0.454503076,0.495940196,-0.011622319,1.203883419,-0.533268422
"2251","NLA12_TX-195",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2252","NLA12_TX-196",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.804752783,0.767581021,1.247505788,0.006290212,1.969035257,2.008810672,2.588086409,0.007380306
"2253","NLA12_TX-199",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.476474987,0.699960022,1.299076879,0.294071993,1.438462389,2.95592973,2.735656037,0.484810425
"2254","NLA12_TX-201",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2255","NLA12_TX-202",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.191697407,0.518672464,0.580765389,-0.041356757,0.469037152,1.357400395,1.204860951,-0.04852388
"2256","NLA12_TX-205",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2257","NLA12_TX-218",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"2258","NLA12_TX-232",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.57520977,0.473094932,0.286578938,0.260167541,1.736539465,1.997878923,0.603491151,0.428915161
"2259","NLA12_TX-234",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.356507656,0.328027817,0.57538817,-0.34956966,0.872287936,0.858470652,1.193705326,-0.410150053
"2260","NLA12_TX-235",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2261","NLA12_TX-R02",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"2262","NLA12_TX-R08",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2263","NLA12_TX-R09",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"2264","NLA12_UT-101",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.901028304,1.596694747,1.400784944,0.13260896,2.34389537,5.331692494,3.285194546,0.142786358
"2265","NLA12_UT-101",2,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,1.315181067,1.422458657,1.980715039,-0.006496029,3.421254138,4.749882318,4.645277115,-0.006994583
"2266","NLA12_UT-102",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.598002235,0.669398408,0.205634082,-0.351749644,1.11425825,1.557002639,0.375697431,-0.436959988
"2267","NLA12_UT-103",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"2268","NLA12_UT-104",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.311498492,0.041722522,0.529158708,-0.443375252,0.580415498,0.09704546,0.96678316,-0.550781637
"2269","NLA12_UT-105",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.077415286,1.283302512,0.969208871,0.000690587,2.007549139,2.984927026,1.77076329,0.00085788
"2270","NLA12_UT-108",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.037836183,-0.076917833,0.367977145,-0.421926476,-0.070500203,-0.178908804,0.672301337,-0.524136957
"2271","NLA12_UT-109",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.551258831,1.102946643,1.113487858,0.265748494,1.027161213,2.565424138,2.034363781,0.330125305
"2272","NLA12_UT-110",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"2273","NLA12_UT-110",2,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"2274","NLA12_UT-112",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.342053214,0.739302754,1.018998743,0.131582059,0.889802174,2.468684107,2.389809462,0.141680645
"2275","NLA12_UT-118",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.220319617,-0.1697181,0.366883679,-0.6004739,0.573129754,-0.566723678,0.860434906,-0.646558731
"2276","NLA12_UT-122",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"2277","NLA12_UT-125",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"2278","NLA12_UT-126",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"2279","NLA12_UT-128",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.035712489,-0.214415975,0.726977311,-0.426079907,-0.066543122,-0.498725774,1.328201562,-0.529296544
"2280","NLA12_UT-137",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.290900691,1.174674174,0.815115369,0.175405474,0.756736254,3.922478912,1.911651446,0.188867394
"2281","NLA12_UT-141",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.311498492,0.980106675,0.899292073,0.045053839,0.580415498,2.279701688,1.643023952,0.055968002
"2282","NLA12_UT-147",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.48123239,0.865311182,1.184306964,0.26495761,1.251856756,2.889452191,2.777499,0.285292427
"2283","NLA12_UT-148",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.193990678,0.047765844,1.007000895,-0.55883733,0.504638812,0.159499988,2.361671477,-0.601726662
"2284","NLA12_UT-159",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"2285","NLA12_UT-160",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.455990765,1.136203394,0.697819083,0.562887408,0.849648116,2.642778445,1.274928916,0.69924527
"2286","NLA12_UT-165",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.021749507,1.230880526,0.861198376,0.172897062,0.040525881,2.862994899,1.573426034,0.214780881
"2287","NLA12_UT-167",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.220319617,1.282068336,1.082721609,0.462384291,0.573129754,4.281090129,2.539255679,0.497871099
"2288","NLA12_UT-169",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.683537931,1.305749725,1.108997697,0.548923932,1.273637011,3.037138638,2.026160171,0.681899183
"2289","NLA12_UT-173",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.777037875,0.717595761,0.701679504,-0.134577514,1.447855563,1.669108383,1.281981979,-0.167178531
"2290","NLA12_UT-186",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.681104902,0.675472556,1.160267671,0.165344937,1.269103546,1.571130943,2.119831401,0.205399274
"2291","NLA12_UT-196",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"2292","NLA12_UT-203",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.07314942,0.596291309,1.095759091,0.111249852,1.999600546,1.3869575,2.001972982,0.138199809
"2293","NLA12_UT-210",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.799900757,0.964268095,0.935655938,0.486158363,1.490455999,2.242861577,1.709461434,0.603928834
"2294","NLA12_UT-218",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.035989946,0.968384661,0.808619156,-0.241094333,1.930361255,2.252436599,1.477362785,-0.299498745
"2295","NLA12_UT-222",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.632082024,1.372831076,1.33082821,0.479809419,1.177759161,3.193168049,2.431448794,0.596041876
"2296","NLA12_UT-229",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"2297","NLA12_UT-260",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.502566907,0.813482701,0.910610401,0.105340132,0.936433495,1.892138818,1.663702755,0.130858478
"2298","NLA12_UT-264",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.615376331,0.821025747,0.76958606,0.263015446,1.146631423,1.909683741,1.406048567,0.326730185
"2299","NLA12_UT-290",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.322309156,1.000543615,0.971088339,0.095233677,0.83844085,3.341021127,2.277447462,0.102542617
"2300","NLA12_UT-294",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.54127461,0.153932161,0.500329679,-0.313784723,1.008557602,0.358042054,0.914111968,-0.389798173
"2301","NLA12_UT-324",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.00702625,1.485904223,0.872777891,0.623978858,1.876393167,3.456173139,1.594582032,0.775135949
"2302","NLA12_UT-325",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.376153485,1.779086255,0.931833739,0.516892464,2.564188368,4.138106637,1.702478204,0.642108183
