"","SITE_ID","DSGN_CYCLE","SITETYPE","IND_DOMAIN","UNIQUE_ID","WGT_CAT","WGT_SP","WGT_TP"
"1028","NLA12_WY-116",2012,"PROB","CORE","NLA_WY-10064","WMT_(20,50]",13.59425916,0
"1029","NLA12_WY-117",2012,"PROB","CORE","NLA_WY-10065","WMT_(10,20]",10.47474612,0
"1030","NLA12_WY-120",2012,"PROB","CORE","NLA_WY-10068","WMT_>50",6.860989057,0
"1031","NLA12_WY-125",2012,"PROB","CORE","NLA_WY-10072","WMT_(10,20]",10.47474612,0
"1032","NLA12_WY-130",2012,"PROB","CORE","NLA_WY-10077","XER_(20,50]",7.229992367,0
"1033","NLA12_WY-131",2012,"PROB","CORE","NLA_WY-10078","XER_>50",3.209465371,0
"1034","NLA12_WY-133",2012,"PROB","CORE","NLA_WY-10080","WMT_(20,50]",13.59425916,0
"1035","NLA12_WY-135",2012,"PROB","CORE","NLA_WY-10082","WMT_(1,4]",133.7052964,0
"1036","NLA12_WY-137",2012,"PROB","CORE","NLA_WY-10084","XER_(10,20]",6.582065779,0
"1037","NLA12_WY-147",2012,"PROB","CORE","NLA_WY-10094","XER_>50",3.209465371,0
"1038","NLA12_WY-151",2012,"PROB","CORE","NLA_WY-10098","WMT_>50",6.860989057,0
