"","SITE_ID","DSGN_CYCLE","SITETYPE","IND_DOMAIN","UNIQUE_ID","WGT_CAT","WGT_SP","WGT_TP"
"541","NLA06608-0515",2007,"PROB","CORE","NLA_ND-10023","NPL_>50",12.21426265,0
"542","NLA06608-0531",2007,"PROB","CORE","NLA_ND-10024","NPL_(10,20]",46.24247441,0
"543","NLA06608-0579",2007,"PROB","CORE","NLA_ND-10025","NPL_>50",13.4493676,0
"544","NLA06608-0634",2007,"PROB","CORE","NLA_ND-10026","NPL_(10,20]",46.24247441,0
"545","NLA06608-0659",2007,"PROB","CORE","NLA_ND-10028","TPL_(20,50]",3.126926288,0
"546","NLA06608-0707",2007,"PROB","CORE","NLA_ND-10029","NPL_(10,20]",46.24247441,0
"547","NLA06608-0718",2007,"PROB","CORE","NLA_ND-10030","NPL_>50",12.21426265,0
"548","NLA06608-0762",2007,"PROB","CORE","NLA_ND-10031","NPL_(20,50]",30.84440695,0
"549","NLA06608-0766",2007,"PROB","CORE","NLA_ND-10032","TPL_>50",5.060407036,0
"550","NLA06608-0899",2007,"PROB","CORE","NLA_ND-10037","NPL_>50",12.21426265,0
"551","NLA06608-1006",2007,"PROB","CORE","NLA_ND-10039","NPL_>50",13.4493676,0
"552","NLA06608-1022",2007,"PROB","CORE","NLA_ND-10040","NPL_(10,20]",46.24247441,0
"553","NLA06608-1024",2007,"PROB","CORE","NLA_ND-10041","TPL_(4,10]",459.15,0
"554","NLA06608-1070",2007,"PROB","CORE","NLA_ND-10043","TPL_>50",62.54912107,0
"555","NLA06608-1086",2007,"PROB","CORE","NLA_ND-10044","NPL_(20,50]",30.84440695,0
"556","NLA06608-1091",2007,"PROB","CORE","NLA_ND-10045","NPL_>50",13.4493676,0
"557","NLA06608-1155",2007,"PROB","CORE","NLA_ND-10046","NPL_(10,20]",46.24247441,0
"558","NLA06608-1210",2007,"PROB","CORE","NLA_ND-10047","NPL_>50",12.21426265,0
"559","NLA06608-1219",2007,"PROB","CORE","NLA_ND-10049","NPL_>50",13.4493676,0
"560","NLA06608-1278",2007,"PROB","CORE","NLA_ND-10051","TPL_>50",2.975446803,0
"561","NLA06608-0016",2007,"PROB","CORE","NLA_NE-10010","SPL_>50",5.00449482,0
"562","NLA06608-0044",2007,"PROB","CORE","NLA_NE-10011","SPL_>50",5.00449482,0
"563","NLA06608-0124",2007,"PROB","CORE","NLA_NE-10014","SPL_(20,50]",17.15239224,0
"564","NLA06608-0216",2007,"PROB","CORE","NLA_NE-10015","TPL_(20,50]",32.82010764,0
"565","NLA06608-0220",2007,"PROB","CORE","NLA_NE-10016","SPL_(20,50]",17.15239224,0
"566","NLA06608-0344",2007,"PROB","CORE","NLA_NE-10019","TPL_>50",5.060407036,0
"567","NLA06608-0528",2007,"PROB","CORE","NLA_NE-10024","SPL_>50",2.407572005,0
"568","NLA06608-0648",2007,"PROB","CORE","NLA_NE-10029","SPL_(10,20]",18.38598311,0
"569","NLA06608-0692",2007,"PROB","CORE","NLA_NE-10030","SPL_(4,10]",187.90625,0
"570","NLA06608-0723",2007,"PROB","CORE","NLA_NE-10031","SPL_>50",4.544913633,0
"571","NLA06608-0764",2007,"PROB","CORE","NLA_NE-10034","SPL_>50",5.00449482,0
"572","NLA06608-0891",2007,"PROB","CORE","NLA_NE-10038","SPL_>50",4.544913633,0
"573","NLA06608-0924",2007,"PROB","CORE","NLA_NE-10039","SPL_(10,20]",18.38598311,0
"574","NLA06608-0940",2007,"PROB","CORE","NLA_NE-10040","SPL_>50",4.544913633,0
"575","NLA06608-1096",2007,"PROB","CORE","NLA_NE-10045","NPL_>50",4.217088893,0
"576","NLA06608-1148",2007,"PROB","CORE","NLA_NE-10046","SPL_>50",5.00449482,0
"577","NLA06608-1244",2007,"PROB","CORE","NLA_NE-10048","SPL_>50",5.00449482,0
"578","NLA06608-1360",2007,"PROB","CORE","NLA_NE-10052","SPL_>50",5.00449482,0
"579","NLA06608-1836",2007,"PROB","CORE","NLA_NE-10063","SPL_>50",4.544913633,0
"580","NLA06608-1948",2007,"PROB","CORE","NLA_NE-10066","SPL_>50",5.00449482,0
"581","NLA06608-2332",2007,"PROB","CORE","NLA_NE-10076","SPL_>50",2.407572005,0
"582","NLA06608-2640",2007,"PROB","CORE","NLA_NE-10083","SPL_>50",2.407572005,0
"583","NLA06608-2715",2007,"PROB","CORE","NLA_NE-10084","SPL_>50",5.00449482,0
"584","NLA06608-2740",2007,"PROB","CORE","NLA_NE-10086","SPL_>50",2.407572005,0
"585","NLA06608-2824",2007,"PROB","CORE","NLA_NE-10087","SPL_>50",4.544913633,0
"586","NLA06608-2972",2007,"PROB","CORE","NLA_NE-10088","SPL_>50",4.544913633,0
"587","NLA06608-3160",2007,"PROB","CORE","NLA_NE-10092","TPL_(20,50]",32.82010764,0
"588","NLA06608-3484",2007,"PROB","CORE","NLA_NE-10099","SPL_>50",5.00449482,0
"589","NLA06608-3608",2007,"PROB","CORE","NLA_NE-10103","TPL_(20,50]",32.82010764,0
"590","NLA06608-3644",2007,"PROB","CORE","NLA_NE-10105","SPL_(20,50]",17.15239224,0
"591","NLA06608-3656",2007,"PROB","CORE","NLA_NE-10106","SPL_(20,50]",17.15239224,0
"592","NLA06608-3660",2007,"PROB","CORE","NLA_NE-10107","SPL_(20,50]",17.15239224,0
"593","NLA06608-0050",2007,"PROB","CORE","NLA_NH-10004","NAP_(10,20]",136.1253373,0
"594","NLA06608-0162",2007,"PROB","CORE","NLA_NH-10005","NAP_>50",21.73949782,0
"595","NLA06608-0226",2007,"PROB","CORE","NLA_NH-10006","NAP_(4,10]",529.1504789,0
"596","NLA06608-0358",2007,"PROB","CORE","NLA_NH-10007","NAP_(10,20]",136.1253373,0
"597","NLA06608-0418",2007,"PROB","CORE","NLA_NH-10008","NAP_>50",21.73949782,0
"598","NLA06608-0470",2007,"PROB","CORE","NLA_NH-10009","NAP_>50",23.93779355,0
"599","NLA06608-0550",2007,"PROB","CORE","NLA_NH-10010","NAP_>50",21.73949782,0
"600","NLA06608-0662",2007,"PROB","CORE","NLA_NH-10012","NAP_>50",23.93779355,0
"601","NLA06608-0726",2007,"PROB","CORE","NLA_NH-10013","NAP_(10,20]",136.1253373,0
"602","NLA06608-0738",2007,"PROB","CORE","NLA_NH-10014","NAP_>50",21.73949782,0
"603","NLA06608-0930",2007,"PROB","CORE","NLA_NH-10015","NAP_>50",23.93779355,0
"604","NLA06608-0994",2007,"PROB","CORE","NLA_NH-10016","NAP_>50",23.93779355,0
"605","NLA06608-0013",2007,"PROB","CORE","NLA_NJ-10001","CPL_(20,50]",18.24089882,0
"606","NLA06608-0077",2007,"PROB","CORE","NLA_NJ-10002","NAP_>50",15.68157779,0
"607","NLA06608-0333",2007,"PROB","CORE","NLA_NJ-10004","SAP_>50",26.78973069,0
"608","NLA06608-0761",2007,"PROB","CORE","NLA_NJ-10005","SAP_(20,50]",14.45886352,0
"609","NLA06608-0781",2007,"PROB","CORE","NLA_NJ-10006","NAP_(20,50]",41.38144367,0
"610","NLA06608-1037",2007,"PROB","CORE","NLA_NJ-10010","CPL_>50",8.304192337,0
"611","NLA06608-1101",2007,"PROB","CORE","NLA_NJ-10011","NAP_>50",17.26729728,0
"612","NLA06608-1273",2007,"PROB","CORE","NLA_NJ-10012","SAP_(20,50]",14.45886352,0
"613","NLA06608-0015",2007,"PROB","CORE","NLA_NM-10001","XER_>50",1.841857454,0
"614","NLA06608-0116",2007,"PROB","CORE","NLA_NM-10002","XER_>50",1.98571884,0
"615","NLA06608-0260",2007,"PROB","CORE","NLA_NM-10003","WMT_>50",2.031393553,0
"616","NLA06608-0340",2007,"PROB","CORE","NLA_NM-10005","WMT_(10,20]",9.451642284,0
"617","NLA06608-0356",2007,"PROB","CORE","NLA_NM-10006","SPL_>50",0.819497381,0
"618","NLA06608-0564",2007,"PROB","CORE","NLA_NM-10009","XER_(20,50]",4.78196234,0
"619","NLA06608-0628",2007,"PROB","CORE","NLA_NM-10011","SPL_>50",0.902364869,0
"620","NLA06608-0996",2007,"PROB","CORE","NLA_NM-10015","SPL_(10,20]",3.31519281,0
"621","NLA06608-1124",2007,"PROB","CORE","NLA_NM-10017","SPL_>50",0.902364869,0
"622","NLA06608-1236",2007,"PROB","CORE","NLA_NM-10019","SPL_(10,20]",6.005905651,0
"623","NLA06608-1279",2007,"PROB","CORE","NLA_NM-10020","WMT_(10,20]",9.451642284,0
"624","NLA06608-1284",2007,"PROB","CORE","NLA_NM-10021","XER_>50",2.712585326,0
"625","NLA06608-1295",2007,"PROB","CORE","NLA_NM-10022","XER_(10,20]",8.404015854,0
"626","NLA06608-1300",2007,"PROB","CORE","NLA_NM-10023","SPL_>50",0.902364869,0
"627","NLA06608-1380",2007,"PROB","CORE","NLA_NM-10024","SPL_>50",0.902364869,0
"628","NLA06608-1508",2007,"PROB","CORE","NLA_NM-10027","SPL_(10,20]",3.31519281,0
"629","NLA06608-0733",2007,"PROB","CORE","NLA_NV-10003","XER_>50",2.712585326,0
"630","NLA06608-0073",2007,"PROB","CORE","NLA_NV-10005","XER_>50",2.297029124,0
"631","NLA06608-0237",2007,"PROB","CORE","NLA_NV-10007","XER_>50",2.086084481,0
"632","NLA06608-0585",2007,"PROB","CORE","NLA_NV-10013","XER_>50",2.297029124,0
"633","NLA06608-0797",2007,"PROB","CORE","NLA_NV-10017","XER_>50",2.086084481,0
"634","NLA06608-0889",2007,"PROB","CORE","NLA_NV-10019","XER_>50",2.297029124,0
"635","NLA06608-0905",2007,"PROB","CORE","NLA_NV-10020","WMT_>50",2.533404603,0
"636","NLA06608-0925",2007,"PROB","CORE","NLA_NV-10022","XER_>50",2.712585326,0
"637","NLA06608-1261",2007,"PROB","CORE","NLA_NV-10027","XER_>50",2.297029124,0
"638","NLA06608-1529",2007,"PROB","CORE","NLA_NV-10036","XER_>50",2.712585326,0
"639","NLA06608-1862",2007,"PROB","CORE","NLA_NV-10043","XER_>50",2.297029124,0
"640","NLA06608-1893",2007,"PROB","CORE","NLA_NV-10045","XER_>50",2.297029124,0
"641","NLA06608-2037",2007,"PROB","CORE","NLA_NV-10047","XER_(20,50]",5.963711656,0
"642","NLA06608-2185",2007,"PROB","CORE","NLA_NV-10053","XER_>50",2.712585326,0
"643","NLA06608-2453",2007,"PROB","CORE","NLA_NV-10057","XER_(20,50]",5.963711656,0
"644","NLA06608-2477",2007,"PROB","CORE","NLA_NV-10058","XER_>50",2.086084481,0
"645","NLA06608-2797",2007,"PROB","CORE","NLA_NV-10064","XER_(20,50]",5.963711656,0
"646","NLA06608-2889",2007,"PROB","CORE","NLA_NV-10066","XER_>50",2.712585326,0
"647","NLA06608-0021",2007,"PROB","CORE","NLA_NY-10002","NAP_>50",6.258879519,0
"648","NLA06608-0053",2007,"PROB","CORE","NLA_NY-10003","NAP_>50",6.258879519,0
"649","NLA06608-0229",2007,"PROB","CORE","NLA_NY-10004","NAP_>50",6.258879519,0
"650","NLA06608-0341",2007,"PROB","CORE","NLA_NY-10005","NAP_>50",6.258879519,0
"651","NLA06608-0421",2007,"PROB","CORE","NLA_NY-10006","NAP_(20,50]",177.6670295,0
"652","NLA06608-0533",2007,"PROB","CORE","NLA_NY-10007","NAP_>50",74.13538884,0
"653","NLA06608-0753",2007,"PROB","CORE","NLA_NY-10010","NAP_(20,50]",6.098692932,0
"654","NLA06608-0993",2007,"PROB","CORE","NLA_NY-10013","NAP_>50",67.3272631,0
"655","NLA06608-1045",2007,"PROB","CORE","NLA_NY-10014","NAP_>50",6.258879519,0
"656","NLA06608-1189",2007,"PROB","CORE","NLA_NY-10016","NAP_(20,50]",177.6670295,0
"657","NLA06608-1333",2007,"PROB","CORE","NLA_NY-10018","NAP_(10,20]",421.5804097,0
"658","NLA06608-1365",2007,"PROB","CORE","NLA_NY-10019","NAP_>50",67.3272631,0
"659","NLA06608-0031",2007,"PROB","CORE","NLA_OH-10003","SAP_(20,50]",15.83758156,0
"660","NLA06608-0111",2007,"PROB","CORE","NLA_OH-10004","NAP_>50",18.91381219,0
"661","NLA06608-0175",2007,"PROB","CORE","NLA_OH-10008","TPL_>50",9.105059829,0
"662","NLA06608-0271",2007,"PROB","CORE","NLA_OH-10009","TPL_>50",5.060407036,0
"663","NLA06608-0303",2007,"PROB","CORE","NLA_OH-10011","TPL_>50",5.060407036,0
"664","NLA06608-0367",2007,"PROB","CORE","NLA_OH-10012","NAP_>50",18.91381219,0
"665","NLA06608-0445",2007,"PROB","CORE","NLA_OH-10014","SAP_(20,50]",15.83758156,0
"666","NLA06608-0479",2007,"PROB","CORE","NLA_OH-10015","TPL_(10,20]",27.32465426,0
"667","NLA06608-0623",2007,"PROB","CORE","NLA_OH-10016","NAP_>50",17.17688717,0
"668","NLA06608-0783",2007,"PROB","CORE","NLA_OH-10017","TPL_>50",5.060407036,0
"669","NLA06608-0847",2007,"PROB","CORE","NLA_OH-10018","TPL_>50",5.060407036,0
"670","NLA06608-0863",2007,"PROB","CORE","NLA_OH-10019","SAP_>50",4.512108505,0
"671","NLA06608-0893",2007,"PROB","CORE","NLA_OH-10020","SAP_>50",7.88029375,0
"672","NLA06608-1007",2007,"PROB","CORE","NLA_OH-10022","TPL_>50",10.02576252,0
"673","NLA06608-1055",2007,"PROB","CORE","NLA_OH-10023","SAP_(10,20]",24.71651696,0
"674","NLA06608-1103",2007,"PROB","CORE","NLA_OH-10024","TPL_>50",5.060407036,0
"675","NLA06608-1359",2007,"PROB","CORE","NLA_OH-10030","TPL_>50",10.02576252,0
"676","NLA06608-1375",2007,"PROB","CORE","NLA_OH-10031","TPL_>50",5.060407036,0
"677","NLA06608-1391",2007,"PROB","CORE","NLA_OH-10032","NAP_>50",18.91381219,0
"678","NLA06608-0012",2007,"PROB","CORE","NLA_OK-10001","SPL_>50",3.861999151,0
"679","NLA06608-0120",2007,"PROB","CORE","NLA_OK-10003","SPL_>50",2.407572005,0
"680","NLA06608-0152",2007,"PROB","CORE","NLA_OK-10004","SPL_>50",4.252524096,0
"681","NLA06608-0180",2007,"PROB","CORE","NLA_OK-10005","SPL_>50",4.252524096,0
"682","NLA06608-0204",2007,"PROB","CORE","NLA_OK-10006","SPL_(20,50]",14.57508978,0
"683","NLA06608-0268",2007,"PROB","CORE","NLA_OK-10008","SPL_>50",4.252524096,0
"684","NLA06608-0284",2007,"PROB","CORE","NLA_OK-10009","SPL_(10,20]",15.62332244,0
"685","NLA06608-0332",2007,"PROB","CORE","NLA_OK-10011","SAP_>50",4.512108505,0
"686","NLA06608-0376",2007,"PROB","CORE","NLA_OK-10012","SPL_>50",10.458945,0
"687","NLA06608-0408",2007,"PROB","CORE","NLA_OK-10015","SPL_>50",3.861999151,0
"688","NLA06608-0440",2007,"PROB","CORE","NLA_OK-10016","SPL_>50",4.252524096,0
"689","NLA06608-0472",2007,"PROB","CORE","NLA_OK-10017","SAP_>50",14.42375195,0
"690","NLA06608-0540",2007,"PROB","CORE","NLA_OK-10020","SPL_(10,20]",15.62332244,0
"691","NLA06608-0616",2007,"PROB","CORE","NLA_OK-10023","SPL_(10,20]",15.62332244,0
"692","NLA06608-0696",2007,"PROB","CORE","NLA_OK-10025","SPL_(10,20]",15.62332244,0
"693","NLA06608-0756",2007,"PROB","CORE","NLA_OK-10026","SPL_>50",3.861999151,0
"694","NLA06608-0824",2007,"PROB","CORE","NLA_OK-10029","TPL_>50",18.35072604,0
"695","NLA06608-0856",2007,"PROB","CORE","NLA_OK-10030","SPL_>50",4.252524096,0
"696","NLA06608-0972",2007,"PROB","CORE","NLA_OK-10034","SPL_(20,50]",14.57508978,0
"697","NLA06608-0984",2007,"PROB","CORE","NLA_OK-10035","CPL_(10,20]",65.3509372,0
"698","NLA06608-1016",2007,"PROB","CORE","NLA_OK-10036","SPL_(20,50]",14.57508978,0
"699","NLA06608-1164",2007,"PROB","CORE","NLA_OK-10038","SPL_>50",4.252524096,0
"700","NLA06608-1240",2007,"PROB","CORE","NLA_OK-10040","SPL_(20,50]",14.57508978,0
"701","NLA06608-1336",2007,"PROB","CORE","NLA_OK-10043","SPL_(4,10]",187.90625,0
"702","NLA06608-1356",2007,"PROB","CORE","NLA_OK-10044","SAP_(4,10]",288.3333333,0
"703","NLA06608-1372",2007,"PROB","CORE","NLA_OK-10045","SPL_>50",2.407572005,0
"704","NLA06608-1420",2007,"PROB","CORE","NLA_OK-10047","SPL_(20,50]",14.57508978,0
"705","NLA06608-1432",2007,"PROB","CORE","NLA_OK-10048","SPL_(10,20]",15.62332244,0
"706","NLA06608-1488",2007,"PROB","CORE","NLA_OK-10049","SPL_(10,20]",15.62332244,0
"707","NLA06608-1524",2007,"PROB","CORE","NLA_OK-10050","SPL_>50",3.861999151,0
"708","NLA06608-1564",2007,"PROB","CORE","NLA_OK-10053","SPL_>50",4.252524096,0
"709","NLA06608-1568",2007,"PROB","CORE","NLA_OK-10054","SPL_>50",2.407572005,0
"710","NLA06608-1804",2007,"PROB","CORE","NLA_OK-10059","SPL_>50",2.407572005,0
"711","NLA06608-1868",2007,"PROB","CORE","NLA_OK-10060","SPL_>50",4.252524096,0
"712","NLA06608-1960",2007,"PROB","CORE","NLA_OK-10064","TPL_>50",18.35072604,0
"713","NLA06608-3320",2007,"PROB","CORE","NLA_OK-10065","SAP_>50",4.512108505,0
"714","NLA06608-3480",2007,"PROB","CORE","NLA_OK-10067","SPL_(10,20]",15.62332244,0
"715","NLA06608-3616",2007,"PROB","CORE","NLA_OK-10070","SPL_>50",3.861999151,0
"716","NLA06608-4056",2007,"PROB","CORE","NLA_OK-10077","SPL_>50",4.252524096,0
"717","NLA06608-4064",2007,"PROB","CORE","NLA_OK-10078","SPL_>50",3.861999151,0
"718","NLA06608-4206",2007,"PROB","CORE","NLA_OK-10080","SPL_(20,50]",22.06738082,0
"719","NLA06608-4320",2007,"PROB","CORE","NLA_OK-10083","TPL_>50",8.938259296,0
"720","NLA06608-4382",2007,"PROB","CORE","NLA_OK-10086","SPL_(10,20]",15.62332244,0
"721","NLA06608-4414",2007,"PROB","CORE","NLA_OK-10088","SAP_(20,50]",28.98843052,0
"722","NLA06608-4440",2007,"PROB","CORE","NLA_OK-10089","SPL_>50",4.252524096,0
"723","NLA06608-4472",2007,"PROB","CORE","NLA_OK-10090","SPL_>50",4.252524096,0
"724","NLA06608-4504",2007,"PROB","CORE","NLA_OK-10091","SPL_>50",4.252524096,0
"725","NLA06608-4610",2007,"PROB","CORE","NLA_OK-10092","SPL_(20,50]",14.57508978,0
"726","NLA06608-4643",2007,"PROB","CORE","NLA_OK-10093","SPL_>50",4.252524096,0
"727","NLA06608-4659",2007,"PROB","CORE","NLA_OK-10094","SPL_>50",3.861999151,0
"728","NLA06608-4828",2007,"PROB","CORE","NLA_OK-10097","SPL_(20,50]",14.57508978,0
"729","NLA06608-4929",2007,"PROB","CORE","NLA_OK-10098","SAP_(10,20]",45.24005336,0
"730","NLA06608-4949",2007,"PROB","CORE","NLA_OK-10099","TPL_>50",18.35072604,0
"731","NLA06608-0049",2007,"PROB","CORE","NLA_OR-10007","WMT_(10,20]",32.48323038,0
"732","NLA06608-0290",2007,"PROB","CORE","NLA_OR-10010","WMT_>50",6.34032319,0
"733","NLA06608-0306",2007,"PROB","CORE","NLA_OR-10011","XER_>50",6.330061827,0
"734","NLA06608-0402",2007,"PROB","CORE","NLA_OR-10014","WMT_(4,10]",199.875,0
"735","NLA06608-0406",2007,"PROB","CORE","NLA_OR-10015","WMT_>50",6.981456005,0
"736","NLA06608-0614",2007,"PROB","CORE","NLA_OR-10020","WMT_>50",6.34032319,0
"737","NLA06608-0625",2007,"PROB","CORE","NLA_OR-10021","WMT_(4,10]",199.875,0
"738","NLA06608-0658",2007,"PROB","CORE","NLA_OR-10023","WMT_>50",6.34032319,0
"739","NLA06608-0677",2007,"PROB","CORE","NLA_OR-10024","XER_>50",5.748748938,0
"740","NLA06608-0678",2007,"PROB","CORE","NLA_OR-10025","WMT_>50",6.981456005,0
"741","NLA06608-0870",2007,"PROB","CORE","NLA_OR-10031","WMT_>50",6.34032319,0
"742","NLA06608-0881",2007,"PROB","CORE","NLA_OR-10032","WMT_>50",6.981456005,0
"743","NLA06608-0933",2007,"PROB","CORE","NLA_OR-10033","WMT_>50",6.981456005,0
"744","NLA06608-0934",2007,"PROB","CORE","NLA_OR-10034","WMT_>50",2.774979131,0
"745","NLA06608-1058",2007,"PROB","CORE","NLA_OR-10036","WMT_>50",6.981456005,0
"746","NLA06608-1073",2007,"PROB","CORE","NLA_OR-10037","WMT_(20,50]",20.49679546,0
"747","NLA06608-1190",2007,"PROB","CORE","NLA_OR-10039","WMT_>50",6.981456005,0
"748","NLA06608-1266",2007,"PROB","CORE","NLA_OR-10040","XER_(10,20]",28.88276714,0
"749","NLA06608-1426",2007,"PROB","CORE","NLA_OR-10041","WMT_>50",6.981456005,0
"750","NLA06608-1445",2007,"PROB","CORE","NLA_OR-10044","XER_>50",6.330061827,0
"751","NLA06608-1446",2007,"PROB","CORE","NLA_OR-10045","WMT_(20,50]",20.49679546,0
"752","NLA06608-1638",2007,"PROB","CORE","NLA_OR-10047","WMT_>50",6.34032319,0
"753","NLA06608-1894",2007,"PROB","CORE","NLA_OR-10053","WMT_>50",17.17066445,0
"754","NLA06608-1958",2007,"PROB","CORE","NLA_OR-10055","WMT_>50",2.774979131,0
"755","NLA06608-2082",2007,"PROB","CORE","NLA_OR-10057","WMT_>50",6.981456005,0
"756","NLA06608-2438",2007,"PROB","CORE","NLA_OR-10061","XER_(20,50]",16.43456023,0
"757","NLA06608-2450",2007,"PROB","CORE","NLA_OR-10062","WMT_(10,20]",32.48323038,0
"758","NLA06608-2481",2007,"PROB","CORE","NLA_OR-10063","WMT_(4,10]",199.875,0
"759","NLA06608-2673",2007,"PROB","CORE","NLA_OR-10066","WMT_(10,20]",32.48323038,0
"760","NLA06608-2726",2007,"PROB","CORE","NLA_OR-10067","WMT_(20,50]",20.49679546,0
"761","NLA06608-0066",2007,"PROB","CORE","NLA_PA-10002","SAP_>50",12.2777791,0
"762","NLA06608-0149",2007,"PROB","CORE","NLA_PA-10004","NAP_(10,20]",167.5758121,0
"763","NLA06608-0185",2007,"PROB","CORE","NLA_PA-10005","NAP_>50",6.258879519,0
"764","NLA06608-0377",2007,"PROB","CORE","NLA_PA-10008","SAP_(4,10]",288.3333333,0
"765","NLA06608-0386",2007,"PROB","CORE","NLA_PA-10009","SAP_(20,50]",24.67551769,0
"766","NLA06608-0405",2007,"PROB","CORE","NLA_PA-10010","NAP_(10,20]",167.5758121,0
"767","NLA06608-0469",2007,"PROB","CORE","NLA_PA-10012","NAP_(10,20]",167.5758121,0
"768","NLA06608-0509",2007,"PROB","CORE","NLA_PA-10013","SAP_>50",4.512108505,0
"769","NLA06608-0514",2007,"PROB","CORE","NLA_PA-10014","SAP_>50",12.2777791,0
"770","NLA06608-0661",2007,"PROB","CORE","NLA_PA-10015","NAP_>50",26.76220367,0
"771","NLA06608-0765",2007,"PROB","CORE","NLA_PA-10017","SAP_(10,20]",38.50921615,0
"772","NLA06608-0869",2007,"PROB","CORE","NLA_PA-10019","NAP_(20,50]",70.62163247,0
"773","NLA06608-1145",2007,"PROB","CORE","NLA_PA-10020","SAP_>50",11.15026543,0
"774","NLA06608-1209",2007,"PROB","CORE","NLA_PA-10021","NAP_>50",6.258879519,0
"775","NLA06608-1401",2007,"PROB","CORE","NLA_PA-10022","SAP_>50",11.15026543,0
"776","NLA06608-1465",2007,"PROB","CORE","NLA_PA-10023","SAP_>50",4.512108505,0
"777","NLA06608-1637",2007,"PROB","CORE","NLA_PA-10025","NAP_(20,50]",70.62163247,0
"778","NLA06608-1789",2007,"PROB","CORE","NLA_PA-10027","SAP_(4,10]",288.3333333,0
"779","NLA06608-3846",2007,"PROB","CORE","NLA_RI-10001","NAP_(20,50]",14.77186009,0
"780","NLA06608-0562",2007,"PROB","CORE","NLA_RI-10008","NAP_>50",6.163876293,0
"781","NLA06608-0690",2007,"PROB","CORE","NLA_RI-10009","NAP_(20,50]",6.098692932,0
"782","NLA06608-1586",2007,"PROB","CORE","NLA_RI-10018","NAP_>50",5.597824836,0
"783","NLA06608-1906",2007,"PROB","CORE","NLA_RI-10021","NAP_>50",5.597824836,0
"784","NLA06608-2162",2007,"PROB","CORE","NLA_RI-10023","NAP_>50",5.597824836,0
"785","NLA06608-2354",2007,"PROB","CORE","NLA_RI-10025","NAP_(20,50]",14.77186009,0
"786","NLA06608-2418",2007,"PROB","CORE","NLA_RI-10026","NAP_>50",5.597824836,0
"787","NLA06608-2566",2007,"PROB","CORE","NLA_RI-10028","NAP_>50",5.597824836,0
"788","NLA06608-3698",2007,"PROB","CORE","NLA_RI-10040","NAP_>50",5.597824836,0
"789","NLA06608-3890",2007,"PROB","CORE","NLA_RI-10042","NAP_>50",6.163876293,0
"790","NLA06608-4413",2007,"PROB","CORE","NLA_RI-10046","NAP_>50",5.597824836,0
"791","NLA06608-0002",2007,"PROB","CORE","NLA_SC-10001","CPL_(10,20]",42.95628678,0
"792","NLA06608-0297",2007,"PROB","CORE","NLA_SC-10003","CPL_(4,10]",240.9418605,0
"793","NLA06608-0319",2007,"PROB","CORE","NLA_SC-10004","SAP_>50",9.480978417,0
"794","NLA06608-0831",2007,"PROB","CORE","NLA_SC-10006","SAP_>50",9.480978417,0
"795","NLA06608-1001",2007,"PROB","CORE","NLA_SC-10007","CPL_(10,20]",42.95628678,0
"796","NLA06608-1087",2007,"PROB","CORE","NLA_SC-10009","SAP_(4,10]",288.3333333,0
"797","NLA06608-0179",2007,"PROB","CORE","NLA_SD-10003","NPL_(10,20]",20.48235539,0
"798","NLA06608-0243",2007,"PROB","CORE","NLA_SD-10005","NPL_>50",5.95717964,0
"799","NLA06608-0247",2007,"PROB","CORE","NLA_SD-10006","TPL_>50",5.060407036,0
"800","NLA06608-0295",2007,"PROB","CORE","NLA_SD-10007","TPL_(10,20]",75.50875441,0
"801","NLA06608-0302",2007,"PROB","CORE","NLA_SD-10008","TPL_(10,20]",75.50875441,0
"802","NLA06608-0343",2007,"PROB","CORE","NLA_SD-10010","TPL_>50",27.70512053,0
"803","NLA06608-0407",2007,"PROB","CORE","NLA_SD-10013","TPL_(20,50]",42.10496711,0
"804","NLA06608-0471",2007,"PROB","CORE","NLA_SD-10015","TPL_>50",5.060407036,0
"805","NLA06608-0503",2007,"PROB","CORE","NLA_SD-10016","TPL_(20,50]",42.10496711,0
"806","NLA06608-0523",2007,"PROB","CORE","NLA_SD-10017","TPL_>50",5.060407036,0
"807","NLA06608-0595",2007,"PROB","CORE","NLA_SD-10019","NPL_>50",5.410109896,0
"808","NLA06608-0663",2007,"PROB","CORE","NLA_SD-10020","TPL_>50",25.1608573,0
"809","NLA06608-0727",2007,"PROB","CORE","NLA_SD-10023","TPL_(20,50]",42.10496711,0
"810","NLA06608-0755",2007,"PROB","CORE","NLA_SD-10025","NPL_(10,20]",20.48235539,0
"811","NLA06608-0779",2007,"PROB","CORE","NLA_SD-10026","TPL_(10,20]",75.50875441,0
"812","NLA06608-0807",2007,"PROB","CORE","NLA_SD-10029","TPL_(20,50]",42.10496711,0
"813","NLA06608-0851",2007,"PROB","CORE","NLA_SD-10031","NPL_>50",5.410109896,0
"814","NLA06608-0967",2007,"PROB","CORE","NLA_SD-10036","NPL_(20,50]",13.6620307,0
"815","NLA06608-0979",2007,"PROB","CORE","NLA_SD-10037","WMT_(20,50]",3.312520596,0
"816","NLA06608-1107",2007,"PROB","CORE","NLA_SD-10044","NPL_>50",5.410109896,0
"817","NLA06608-1255",2007,"PROB","CORE","NLA_SD-10047","TPL_(20,50]",42.10496711,0
"818","NLA06608-1319",2007,"PROB","CORE","NLA_SD-10048","TPL_>50",25.1608573,0
