"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"609","NLA06608-0997",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.346374317,0.046845531,0.261510409,1.098949004,1.139196961,0.326180795,0.769305969,1.158804624
"610","NLA06608-1001",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"611","NLA06608-1002",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.259866217,0.940469648,2.431076158,0.926792881,0.680087203,1.951106551,2.852381456
"612","NLA06608-1003",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.053722911,-0.2687461,0.586210145,-0.726166919,-0.254358161,-0.689812622,0.591323974
"613","NLA06608-1005",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.270704778,-0.027358521,0.927018503,1.084281596,0.780348306,-0.181690512,2.5337561,1.259384971
"614","NLA06608-1006",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,1.194418679,0.513081996,1.306595993,1.939647698,5.83837419,2.562223853,2.790899737,2.953933265
"615","NLA06608-1007",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.213416657,-0.151038769,0.260181857,0.92110236,0.522178898,-0.395278521,0.539775554,1.080729323
"616","NLA06608-1008",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.091994494,1.384485502,1.100515082,3.013112691,2.671846194,3.623290799,2.283138207,3.535284873
"617","NLA06608-1010",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.769137909,0.146379688,0.58969265,0.71041574,2.529632037,1.019227272,1.734745771,0.749109413
"618","NLA06608-1012",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"619","NLA06608-1014",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.052405564,-0.105343675,-0.193354834,-0.112976501,-0.191681344,-0.498763434,-0.496299686,-0.113962056
"620","NLA06608-1015",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.189619796,0.02369487,0.423343157,0.844928646,0.926870402,0.118327208,0.904264448,1.286760908
"621","NLA06608-1016",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.098943354,0.691229981,1.551507991,2.647789628,2.688848372,1.808994914,3.218772037,3.106651352
"622","NLA06608-1018",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"623","NLA06608-1022",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.879815876,0.466713253,1.404115714,2.481757256,4.300581021,2.33066808,2.999202658,3.779524147
"624","NLA06608-1024",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.490649791,0.615454904,0.819619012,2.91445322,2.398319056,3.073452683,1.750712919,4.438486599
"625","NLA06608-1034",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,0.069339821,0.055764992,1.524466499,0.374896198,0.328298468,0.14313657,1.537765247
"626","NLA06608-1035",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.379951494,-0.007968139,0.694287782,0.965347922,1.857220617,-0.039791213,1.483004385,1.470150143
"627","NLA06608-1036",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.468373397,0.071820938,0.609574047,1.749098145,2.289431,0.358658695,1.302055154,2.663741049
"628","NLA06608-1037",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.606808756,0.100043187,0.61031478,1.405617629,1.83193577,0.422482172,1.285229027,2.317317177
"629","NLA06608-1038",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.403526391,0.060796047,0.541119564,1.091257536,1.475959316,0.287846852,1.388935896,1.100777167
"630","NLA06608-1039",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.367614791,0.379104936,0.608360167,2.092624031,1.059706377,2.517671523,1.662789124,2.430567174
"631","NLA06608-1041",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.357847481,0.093523335,0.144225639,1.386768062,0.930888686,0.31229367,0.338245557,1.493198953
"632","NLA06608-1044",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"633","NLA06608-1045",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.72988461,0.227301596,0.201786241,0.57663415,2.400531128,1.5826785,0.593610634,0.608041243
"634","NLA06608-1047",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"635","NLA06608-1052",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"636","NLA06608-1055",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.242676055,0.18976959,0.52883526,1.855720136,0.699551184,1.260277689,1.44542915,2.155405071
"637","NLA06608-1056",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.684632892,0.144802444,0.718387019,1.231560352,1.973559984,0.961646647,1.963517972,1.430448146
"638","NLA06608-1057",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,NA,1.69951362,NA,2.633505954,NA,5.675025878,NA,2.835620779
"639","NLA06608-1058",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.370081937,0.16272036,0.205536652,1.129069697,0.962714862,0.543356783,0.482035369,1.2157229
"640","NLA06608-1059",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,NA,NA,NA,NA,NA,NA,NA,NA
"641","NLA06608-1060",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.015606148,-0.134892133,0.520643797,1.666893261,0.038184466,-0.353021699,1.080132172,1.955765727
"642","NLA06608-1060",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.077147905,-0.144507902,0.377433765,1.63040409,-0.188762249,-0.378186806,0.783027386,1.912952984
"643","NLA06608-1070",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"644","NLA06608-1073",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.360938558,0.055591182,0.041927538,1.542358647,0.938929677,0.185630401,0.098330667,1.660730716
"645","NLA06608-1075",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.278587655,0.180672176,0.670388991,1.63153422,1.018976833,0.855416093,1.720742322,1.645766978
"646","NLA06608-1083",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.348820827,0.712464334,0.359457974,2.162469386,0.853480127,1.864566629,0.745734654,2.537225152
"647","NLA06608-1086",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.66674105,0.386306916,1.056915596,2.116678041,3.259061341,1.9291357,2.257580365,3.22353677
"648","NLA06608-1087",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.180528148,-0.019603057,0.559041718,1.241366297,0.520400251,-0.130185742,1.527990389,1.441837678
"649","NLA06608-1089",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.46699195,0.037107776,0.389364535,0.81146092,1.214812304,0.123910504,0.913158193,0.873738464
"650","NLA06608-1091",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.929982485,0.574496297,1.135719053,1.598824763,4.545797747,2.868913989,2.425905193,2.434886322
"651","NLA06608-1096",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.11914674,-0.174702687,0.534096472,0.97786409,0.291523231,-0.457208571,1.108041208,1.147327856
"652","NLA06608-1100",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.234186202,-0.122321182,0.567433793,-0.240607335,-0.612880893,-0.253768593,0.665770023
"653","NLA06608-1101",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.522465576,0.164317703,0.927445453,1.193032874,1.718346793,1.144127894,2.728340054,1.258012888
"654","NLA06608-1102",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,0.160572701,-0.026635041,1.73446665,0.374896198,0.760252493,-0.068366341,1.749597343
"655","NLA06608-1103",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.259866217,0.238706744,1.552879214,0.926792881,0.680087203,0.495223096,1.821993054
"656","NLA06608-1107",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.858626577,1.019147242,1.676902467,2.83073752,4.197006739,5.089407531,3.581877394,4.310994069
"657","NLA06608-1108",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.063030798,-0.214707849,0.086465095,0.373566325,0.154221105,-0.561904745,0.179381242,0.438305339
"658","NLA06608-1108",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.063030798,-0.238188945,0.046251352,0.167903156,0.154221105,-0.623356337,0.095953458,0.197000759
"659","NLA06608-1111",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.350987798,0.02369487,0.886565802,1.33895537,1.715644721,0.118327208,1.89371181,2.039125358
"660","NLA06608-1113",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.578468157,0.167867748,0.301340838,0.737250649,1.667523747,1.114825501,0.823634247,0.856311119
"661","NLA06608-1114",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.731747492,0.554598614,0.929936544,2.639667118,2.209121726,2.342068804,1.958303287,4.35178517
"662","NLA06608-1115",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.195247217,-0.250423401,-0.127273282,0.413543186,-0.477722678,-0.655374725,-0.264042263,0.485210186
"663","NLA06608-1119",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.709438501,1.434510531,0.957965034,3.482748428,1.321897573,3.336632799,1.750220583,4.326434258
"664","NLA06608-1120",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.814772823,0.441866253,0.836670268,1.393355318,2.34870842,2.934475331,2.286813466,1.618371789
"665","NLA06608-1122",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,1.104930011,0.517336207,1.669800886,2.521420531,3.634024954,3.602160776,4.912186075,2.658752825
"666","NLA06608-1124",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.132111717,0.360844592,0.520643797,1.926924862,0.323245392,0.944354339,1.080132172,2.260860782
"667","NLA06608-1125",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.416955391,0.205025201,0.510511404,1.417363232,1.371332375,1.42757017,1.501812002,1.494561677
"668","NLA06608-1129",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.709438501,-0.114913151,0.509687205,1.390992726,1.321897573,-0.26728489,0.931208349,1.72795673
"669","NLA06608-1130",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.052405564,-0.113859526,-0.114769155,-0.442387359,-0.191681344,-0.539082846,-0.294587389,-0.446246543
"670","NLA06608-1131",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.306616378,-0.038999654,-0.001710351,0.457100651,1.121496164,-0.184648972,-0.004390097,0.461088188
"671","NLA06608-1134",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.57961765,2.29495115,0.735184194,3.290444907,2.12003995,10.86574694,1.887057474,3.319149242
"672","NLA06608-1141",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.010468497,-0.107531198,0.159876591,1.461493052,0.019505962,-0.250114665,0.292097614,1.815535558
"673","NLA06608-1143",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"674","NLA06608-1145",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.270704778,-0.004495638,0.50207526,0.791817944,0.780348306,-0.029855956,1.372287876,0.919690625
"675","NLA06608-1147",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.056944519,-0.157669348,-0.127273282,1.058975618,-0.139329454,-0.412631188,-0.264042263,1.242496006
"676","NLA06608-1148",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.002533152,1.236215394,0.248227841,2.795023929,0.012382167,6.173400348,0.5302167,4.256605036
"677","NLA06608-1150",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.842859085,1.396366853,1.037266296,3.093553249,3.082885643,6.611281834,2.662436344,3.120539991
"678","NLA06608-1151",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.88552976,1.365914764,1.370634345,3.384662193,1.650008618,3.177080896,2.504175369,4.204586914
"679","NLA06608-1153",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.46699195,0.182464418,-0.011116071,0.791411676,1.214812304,0.609286259,-0.026069994,0.852150492
"680","NLA06608-1155",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,1.16316746,1.466156822,1.504346973,3.630663809,5.685616778,7.321679601,3.213297447,5.529219873
"681","NLA06608-1162",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.119352354,-0.1181809,-0.214388438,-0.6855702,-0.436549436,-0.559542957,-0.550288359,-0.6915508
"682","NLA06608-1163",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.216439748,0.160572701,0.112099612,1.658696095,0.791661386,0.760252493,0.287735253,1.6731658
"683","NLA06608-1164",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.226173887,-0.196471432,0.194032811,0.670665421,0.553392753,-0.514178827,0.402542165,0.786891683
"684","NLA06608-1166",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.248624431,0.397692944,0.03594885,1.896075131,0.909381774,1.882929353,0.092272857,1.912615622
"685","NLA06608-1167",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.181677642,-0.088797122,0.010744218,0.06162469,0.664513681,-0.420421611,0.027578064,0.062162276
"686","NLA06608-1170",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.064153356,0.943078796,0.564447179,2.74647044,1.982838168,2.193575839,1.031255876,3.411795037
"687","NLA06608-1172",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.242676055,0.031122221,0.288030944,1.477046992,0.699551184,0.206685596,0.787255226,1.715579044
"688","NLA06608-1174",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.416955391,0.166820848,0.144756079,1.038871387,1.371332375,1.161557046,0.425840471,1.095454804
"689","NLA06608-1175",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.263864398,-0.084757145,0.596555326,0.001564447,0.965124276,-0.401293807,1.531227407,0.001578095
"690","NLA06608-1177",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.106206405,-0.065190145,0.375668214,1.104464965,0.32063366,-0.275297846,0.791099459,1.820833476
"691","NLA06608-1179",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.2716127,0.410102881,-0.547878,-0.240607335,-0.710828532,0.850803022,-0.642825212
"692","NLA06608-1181",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.212712831,0.131438483,0.773434585,1.564736417,0.613177568,0.872895322,2.11397571,1.817429655
"693","NLA06608-1183",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.46699195,0.012125488,0.397992044,1.598402086,1.214812304,0.040489501,0.933391879,1.721075346
"694","NLA06608-1185",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.328055155,-0.057221215,0.747684977,0.644548676,0.990387773,-0.241645072,1.574509526,1.062610263
"695","NLA06608-1189",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.53917127,0.804218552,0.616021589,2.453461085,1.77329046,5.599694131,1.812199704,2.587091883
"696","NLA06608-1190",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.22307659,0.859532744,0.527577852,1.983663355,0.415658865,1.999249977,0.963894906,2.46420012
"697","NLA06608-1191",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"698","NLA06608-1195",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.210809095,-0.046088602,0.10036627,0.599309405,1.030444684,-0.23015681,0.214383174,0.912701822
"699","NLA06608-1198",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"700","NLA06608-1199",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.144700844,-0.144507902,0.021976503,1.06344068,0.354047939,-0.378186806,0.045592644,1.247734862
"701","NLA06608-1204",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,-0.099746626,-0.057169334,-0.218270316,-0.321023616,-0.287535045,-0.379666921,-0.596583285,-0.372866531
"702","NLA06608-1206",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.500436404,1.027947136,1.01414367,2.892128141,1.830422467,4.866950408,2.603085606,2.917357743
"703","NLA06608-1207",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"704","NLA06608-1208",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.320185954,-0.263012528,-0.263650335,0.270258792,-0.783417524,-0.688321309,-0.546971288,0.317094618
"705","NLA06608-1208",2,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.113250208,0.121122181,1.544598078,-0.240607335,-0.296383339,0.251281136,1.812276798
"706","NLA06608-1209",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.019015383,-0.060891175,0.179518185,-0.133963504,0.062540047,-0.423979223,0.528102924,-0.141259992
"707","NLA06608-1210",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.66674105,0.258907581,1.315738283,1.87065954,3.259061341,1.292930146,2.810427743,2.848869641
"708","NLA06608-1217",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.16307866,0.011264657,1.146911614,1.533443591,0.303864654,0.026201289,2.095429627,1.904915909
"709","NLA06608-1219",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.253845314,0.050606595,0.753616559,1.420251109,0.621098036,0.13244083,1.563459499,1.666380509
"710","NLA06608-1220",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.298091931,-0.030428038,0.740576889,1.171193367,0.899929783,-0.128497543,1.559540986,1.930842677
"711","NLA06608-1222",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.452993891,0.223605395,0.527027708,2.208934166,1.36757373,0.944285121,1.109839267,3.641673937
"712","NLA06608-1223",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.51183909,0.095461847,1.024547395,1.770826798,2.501893338,0.47671644,2.188441622,2.696832104
"713","NLA06608-1224",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"714","NLA06608-1227",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.230220015,-0.061656645,0.914730339,-0.240607335,-0.602501117,-0.127913415,1.073253032
"715","NLA06608-1232",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.144700844,0.19525492,0.136839275,2.170989003,0.354047939,0.510995135,0.283887956,2.547221219
"716","NLA06608-1236",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.420176736,0.133221017,1.009421263,2.007342511,1.028070762,0.348648276,2.094154173,2.355214803
"717","NLA06608-1238",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.416955391,0.016176711,0.228664725,0.416377014,1.371332375,0.11263684,0.672681209,0.439055504
"718","NLA06608-1239",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.278587655,0.074943698,0.615860481,1.138470921,1.018976833,0.35483076,1.58077953,1.14840242
"719","NLA06608-1240",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.714576152,0.498010755,0.802198112,2.350732,1.748394871,1.303327325,1.664247214,2.758113663
"720","NLA06608-1241",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.38880409,0.044589796,0.453577732,0.732052874,1.120787802,0.296125026,1.239732909,0.850273943
"721","NLA06608-1242",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"722","NLA06608-1243",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.42471569,0.055005368,0.261204955,1.0448275,1.553462409,0.260430124,0.670456147,1.053942097
"723","NLA06608-1244",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,0.062612936,-0.2490968,1.163958574,-0.544578252,0.312675866,-0.532072804,1.772618787
"724","NLA06608-1245",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.441998507,-0.012254069,1.08585678,0.886665366,1.334379024,-0.05174891,2.286647315,1.461766586
"725","NLA06608-1255",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.002533152,0.120604883,0.322294372,1.60180847,0.012382167,0.602275484,0.688423416,2.439430277
"726","NLA06608-1256",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.144094695,-0.125484664,0.002617555,1.455074411,-0.352564838,-0.328401727,0.005430402,1.707238687
"727","NLA06608-1258",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,-0.1985336,-0.1181809,-0.2687461,-0.6855702,-0.726166919,-0.559542957,-0.689812622,-0.6915508
"728","NLA06608-1259",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.231978054,-0.1697181,-0.232244165,-0.6004739,-0.603457499,-0.566723678,-0.544671234,-0.646558731
"729","NLA06608-1261",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
