Type,Subpopulation,Indicator,Statistic,NResp,Estimate,StdError,LCB95Pct,UCB95Pct,Lake type,eco
WSA9_by_Lake_Origin,SPL_MAN_MADE,elev,90Pct,101,1585.260522,,518.7024084,2059.13,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,elev,95Pct,101,1589.343401,,648.0434648,2059.13,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,elev,Mean,113,565.9207376,100.9787739,368.0059776,763.8354977,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,elev,Variance,113,236620.401,81506.4151,76870.7629,396370.0391,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,elev,Std. Deviation,113,486.4364306,83.77910244,322.2324072,650.640454,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,5Pct,0,706.2004359,,705.4860345,706.9148373,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,10Pct,1,714.5288223,,-53.27,865.7615117,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,25Pct,2,862.9484445,,707.7290909,881.4645392,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,50Pct,5,884.3768815,,872.8327223,1128.590624,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,75Pct,10,1132.51761,,897.3798765,1156.249121,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,90Pct,13,1156.690136,,1134.267934,1253.35,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,95Pct,13,1163.755911,,1138.670596,1253.35,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,Mean,15,943.1480993,23.78273234,896.5348005,989.7613982,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,Variance,15,29249.20511,4438.076209,20550.73558,37947.67464,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,elev,Std. Deviation,15,171.0239899,12.97501073,145.5934361,196.4545436,_NATURAL,SPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,5Pct,1,132.0195731,,131.9982624,132.0408838,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,10Pct,1,132.0606313,,132.0188642,132.1023983,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,25Pct,2,134.6716466,,-53.27,238.1912619,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,50Pct,23,218.505152,,132.179976,253.2201522,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,75Pct,34,253.0970413,,238.2090612,311.3426477,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,90Pct,60,315.5271941,,292.1770618,391.9495068,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,95Pct,65,391.4790588,,320.1103234,461.0260561,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,Mean,72,217.1404789,17.74531376,182.360303,251.9206548,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,Variance,72,5967.424928,1072.33226,3865.692318,8069.157537,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,elev,Std. Deviation,72,77.24910956,6.940741882,63.64550544,90.85271367,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,5Pct,14,269.2920381,,227.343357,269.3771421,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,10Pct,14,269.4531105,,269.3253508,326.845224,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,25Pct,22,348.1433553,,326.2332036,440.366408,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,50Pct,44,484.7470949,,348.683157,526.9832059,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,75Pct,57,533.3839059,,498.3272238,625.3886711,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,90Pct,64,624.3998262,,526.9713018,674.31,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,95Pct,64,625.8402583,,533.3269605,674.31,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,Mean,66,463.3562566,23.79401458,416.720845,509.9916682,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,Variance,66,15451.14078,2502.777675,10545.78668,20356.49489,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,elev,Std. Deviation,66,124.3026178,10.06727662,104.5711182,144.0341174,_NATURAL,TPL
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,5Pct,1,234.2086924,,-53.27,234.3627333,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,10Pct,1,234.3360013,,229.6856518,234.5450629,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,25Pct,1,234.7179278,,234.3153137,268.3061322,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,50Pct,3,268.3420065,,234.3361169,382.0189791,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,75Pct,5,288.6939908,,268.3266501,464.14,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,90Pct,6,382.0195773,,268.3966994,464.14,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,95Pct,6,382.6781384,,288.2981039,464.14,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,Mean,8,283.2029455,18.17336068,247.5838131,318.8220779,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,Variance,8,3046.427453,1409.734956,283.3977115,5809.457195,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,elev,Std. Deviation,8,55.19445129,12.77062207,30.16449196,80.22441062,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,5Pct,17,231.7204354,,203.5860071,252.6349855,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,10Pct,38,264.5901717,,251.9479075,269.8209298,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,25Pct,53,286.8100461,,271.1768796,300.7983771,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,50Pct,89,384.8452828,,319.5687509,404.1034543,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,75Pct,110,422.8755152,,413.6522509,447.0589832,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,90Pct,125,482.7278164,,459.2972865,525.333607,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,95Pct,133,523.3441016,,482.3173558,592.67,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,Mean,137,368.4630126,7.892618399,352.9937648,383.9322604,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,Variance,137,8250.426084,871.2936533,6542.721904,9958.130265,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,elev,Std. Deviation,137,90.83185611,4.796189854,81.43149673,100.2322155,_NATURAL,UMW
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,5Pct,2,85.29285833,,55.39775161,85.46914158,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,10Pct,2,85.5659219,,85.28373291,100.1622275,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,25Pct,20,1332.854294,,85.35693983,1836.972622,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,50Pct,52,2193.619863,,1388.168253,3075.297965,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,75Pct,76,3076.776355,,1839.302887,3323.93,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,90Pct,76,3104.051576,,2271.574851,3323.93,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,95Pct,76,3113.143317,,2334.818647,3323.93,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,Mean,79,1927.324931,304.1423397,1331.216899,2523.432963,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,Variance,79,1300709.69,249193.6788,812299.0541,1789120.325,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,elev,Std. Deviation,79,1140.486602,109.2488409,926.3628086,1354.610396,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,5Pct,9,62.32108998,,7.097574387,62.88103591,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,10Pct,9,63.12913552,,62.34581527,586.3957329,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,25Pct,29,828.9669781,,63.27305829,2196.599668,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,50Pct,56,2234.61028,,1098.734956,2809.286937,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,75Pct,65,2968.69851,,2397.944649,3281.680995,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,90Pct,70,3211.228018,,3040.095273,3403,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,95Pct,71,3287.46282,,3054.610244,3403,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,Mean,73,1974.35461,213.4675253,1555.965949,2392.743272,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,Variance,73,1252483.069,225321.5419,810860.9622,1694105.176,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,elev,Std. Deviation,73,1119.1439,100.6669213,921.8403599,1316.44744,_NATURAL,WMT
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,5Pct,1,-53.27,,-53.27,73.58050741,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,10Pct,1,2.973684169,,-53.27,91.82697389,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,25Pct,5,91.90040127,,2.910585806,300.279105,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,50Pct,13,351.5919985,,118.1454164,1294.383922,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,75Pct,39,1467.915155,,1294.39147,1743.894221,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,90Pct,64,1915.412396,,1675.997901,2181.579946,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,95Pct,70,2147.916951,,1973.938188,2282.307324,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,Mean,75,780.1456343,103.5149245,577.2601103,983.0311582,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,Variance,75,595855.1315,45242.38982,507181.6769,684528.5861,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,elev,Std. Deviation,75,771.9165314,29.30523443,714.4793274,829.3537355,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,5Pct,0,148.6859576,,148.5981717,148.7737436,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,10Pct,0,148.9219152,,148.7463433,319.9238365,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,25Pct,2,559.1762667,,148.6282925,1442.913258,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,50Pct,6,1450.533159,,559.2641075,1534.266114,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,75Pct,8,1535.795793,,1270.417245,2346,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,90Pct,10,2343.720007,,1529.885184,2346,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,95Pct,10,2344.860003,,1531.752979,2346,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,Mean,11,1298.300331,182.3552612,940.8905863,1655.710075,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,Variance,11,541707.8877,178174.151,192492.9687,890922.8066,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,elev,Std. Deviation,11,736.0080758,121.040894,498.7722829,973.2438688,_NATURAL,XER
National,All_Lakes,vol,5Pct,7,26309.77803,,14122.5895,33058.55898,,
National,All_Lakes,vol,10Pct,12,34514.11508,,27108.49082,41677.42218,,
National,All_Lakes,vol,25Pct,55,66221.4779,,51216.76626,90359.30859,,
National,All_Lakes,vol,50Pct,185,196835.2441,,169769.3888,242416.3702,,
National,All_Lakes,vol,75Pct,423,737647.1037,,581249.1145,873785.5044,,
National,All_Lakes,vol,90Pct,665,3317171.09,,2493637.846,4829628.55,,
National,All_Lakes,vol,95Pct,783,9443780.882,,6602407.332,15206278.89,,
National,All_Lakes,vol,Mean,1028,9609386.976,3590433.386,2572266.85,16646507.1,,
National,All_Lakes,vol,Variance,1028,8.97377E+16,7.49652E+16,0,2.36667E+17,,
National,All_Lakes,vol,Std. Deviation,1028,299562476.1,125124560,54322844.89,544802107.3,,
Lake_Origin,MAN_MADE,vol,5Pct,4,26989.48762,,0,33209.34369,,
Lake_Origin,MAN_MADE,vol,10Pct,6,33955.28074,,26444.58267,39541.05957,,
Lake_Origin,MAN_MADE,vol,25Pct,21,49475.42693,,40919.44883,65276.84524,,
Lake_Origin,MAN_MADE,vol,50Pct,68,105731.5537,,84762.69865,144209.8367,,
Lake_Origin,MAN_MADE,vol,75Pct,179,398260.2622,,266501.2651,532768.6795,,
Lake_Origin,MAN_MADE,vol,90Pct,340,2017999.698,,1388663.818,3283172.473,,
Lake_Origin,MAN_MADE,vol,95Pct,425,8355381.138,,4560051.451,18247417.86,,
Lake_Origin,MAN_MADE,vol,Mean,594,6383991.401,1438677.805,3564234.718,9203748.085,,
Lake_Origin,MAN_MADE,vol,Variance,594,1.01673E+16,6.49749E+15,0,2.29022E+16,,
Lake_Origin,MAN_MADE,vol,Std. Deviation,594,100833079.4,32219052.65,37684896.61,163981262.2,,
Lake_Origin,NATURAL,vol,5Pct,2,25581.59807,,5611.047756,36860.94956,,
Lake_Origin,NATURAL,vol,10Pct,4,37292.61731,,24830.91761,53211.80119,,
Lake_Origin,NATURAL,vol,25Pct,34,112578.8057,,56590.73328,170038.2336,,
Lake_Origin,NATURAL,vol,50Pct,105,331937.8528,,205004.5366,412362.0245,,
Lake_Origin,NATURAL,vol,75Pct,196,914123.7386,,737575.2391,1245364.971,,
Lake_Origin,NATURAL,vol,90Pct,306,4266134.398,,2651256.86,6367746.515,,
Lake_Origin,NATURAL,vol,95Pct,356,11052278.6,,6402038.727,19055565.03,,
Lake_Origin,NATURAL,vol,Mean,434,11893791.51,6107413.871,-76519.71803,23864102.73,,
Lake_Origin,NATURAL,vol,Variance,434,1.46081E+17,1.29388E+17,0,3.99676E+17,,
Lake_Origin,NATURAL,vol,Std. Deviation,434,382205769.1,169264298.8,50453839.66,713957698.5,,
WSA9_Ecoregions,CPL,vol,5Pct,1,0,,0,33616.65629,,
WSA9_Ecoregions,CPL,vol,10Pct,1,25863.99801,,0,34166.80096,,
WSA9_Ecoregions,CPL,vol,25Pct,4,41430.41669,,25863.39703,48344.221,,
WSA9_Ecoregions,CPL,vol,50Pct,14,65187.65875,,45124.58217,105735.8559,,
WSA9_Ecoregions,CPL,vol,75Pct,30,198671.682,,117204.4615,344998.0424,,
WSA9_Ecoregions,CPL,vol,90Pct,51,497693.8027,,346880.0658,1455135.103,,
WSA9_Ecoregions,CPL,vol,95Pct,61,1540417.909,,743497.3431,4335217.779,,
WSA9_Ecoregions,CPL,vol,Mean,101,2800010.14,841976.6061,1149766.317,4450253.964,,
WSA9_Ecoregions,CPL,vol,Variance,101,2.28391E+15,1.1478E+15,3.42744E+13,4.53355E+15,,
WSA9_Ecoregions,CPL,vol,Std. Deviation,101,47790319.51,12008674.13,24253750.7,71326888.31,,
WSA9_Ecoregions,NAP,vol,5Pct,0,30054.97698,,29400.57954,30709.37442,,
WSA9_Ecoregions,NAP,vol,10Pct,2,51822.12118,,0,103231.1424,,
WSA9_Ecoregions,NAP,vol,25Pct,7,146601.3761,,30969.48426,402340.3685,,
WSA9_Ecoregions,NAP,vol,50Pct,23,441657.2992,,188655.0745,874064.0874,,
WSA9_Ecoregions,NAP,vol,75Pct,50,1686889.793,,873664.5235,3057336.73,,
WSA9_Ecoregions,NAP,vol,90Pct,74,7590229.316,,3042689.838,19242370.06,,
WSA9_Ecoregions,NAP,vol,95Pct,81,19072373.57,,7661434.558,91325162.7,,
WSA9_Ecoregions,NAP,vol,Mean,93,43971875.9,33597344.12,-21877708.56,109821460.4,,
WSA9_Ecoregions,NAP,vol,Variance,93,8.02534E+17,7.22975E+17,0,2.21954E+18,,
WSA9_Ecoregions,NAP,vol,Std. Deviation,93,895842569.3,403516583.5,104964598.5,1686720540,,
WSA9_Ecoregions,NPL,vol,5Pct,0,26174.32712,,26105.65278,35313.81829,,
WSA9_Ecoregions,NPL,vol,10Pct,1,35850.73582,,0,41680.67321,,
WSA9_Ecoregions,NPL,vol,25Pct,2,41686.80558,,35930.79346,41703.69253,,
WSA9_Ecoregions,NPL,vol,50Pct,9,66817.79944,,41688.36397,140937.5211,,
WSA9_Ecoregions,NPL,vol,75Pct,19,142559.2181,,91723.05729,351625.8299,,
WSA9_Ecoregions,NPL,vol,90Pct,33,379014.1133,,298891.1739,1160690.031,,
WSA9_Ecoregions,NPL,vol,95Pct,47,945469.4802,,513184.6287,23584891.25,,
WSA9_Ecoregions,NPL,vol,Mean,65,11592026.96,9621359.425,-7265490.995,30449544.92,,
WSA9_Ecoregions,NPL,vol,Variance,65,5.6494E+16,5.00393E+16,0,1.54569E+17,,
WSA9_Ecoregions,NPL,vol,Std. Deviation,65,237684596.8,105264009.3,31370929.71,443998263.8,,
WSA9_Ecoregions,SAP,vol,5Pct,0,34854.37501,,34708.18408,35000.56594,,
WSA9_Ecoregions,SAP,vol,10Pct,1,38482.62732,,0,41076.32742,,
WSA9_Ecoregions,SAP,vol,25Pct,4,57365.38247,,37708.10779,91060.26345,,
WSA9_Ecoregions,SAP,vol,50Pct,10,97149.65318,,74609.41196,193422.514,,
WSA9_Ecoregions,SAP,vol,75Pct,28,244800.3005,,182246.6804,528386.0675,,
WSA9_Ecoregions,SAP,vol,90Pct,66,1878422.811,,514716.8868,31164475.85,,
WSA9_Ecoregions,SAP,vol,95Pct,92,30965062.18,,3087132.349,183303738.3,,
WSA9_Ecoregions,SAP,vol,Mean,120,7512515.274,2150812.186,3297000.852,11728029.7,,
WSA9_Ecoregions,SAP,vol,Variance,120,4.67254E+15,2.67021E+15,0,9.90606E+15,,
WSA9_Ecoregions,SAP,vol,Std. Deviation,120,68355946.13,19531678.77,30074559.19,106637333.1,,
WSA9_Ecoregions,SPL,vol,5Pct,0,21960.73687,,21571.69702,22349.77672,,
WSA9_Ecoregions,SPL,vol,10Pct,4,58380.7914,,0,70165.06551,,
WSA9_Ecoregions,SPL,vol,25Pct,9,70391.84845,,60245.60654,85679.45365,,
WSA9_Ecoregions,SPL,vol,50Pct,22,113771.1234,,81778.86858,135715.1265,,
WSA9_Ecoregions,SPL,vol,75Pct,31,162832.1904,,125858.364,378014.744,,
WSA9_Ecoregions,SPL,vol,90Pct,66,1143082.344,,323607.7159,5318200.957,,
WSA9_Ecoregions,SPL,vol,95Pct,93,6852910.533,,2079565.575,22753662.03,,
WSA9_Ecoregions,SPL,vol,Mean,128,3308654.981,905564.0178,1533782.12,5083527.842,,
WSA9_Ecoregions,SPL,vol,Variance,128,6.66504E+14,2.48854E+14,1.7876E+14,1.15425E+15,,
WSA9_Ecoregions,SPL,vol,Std. Deviation,128,25816736.74,4819618.711,16370457.65,35263015.84,,
WSA9_Ecoregions,TPL,vol,5Pct,0,24048.72935,,23576.9009,24520.55779,,
WSA9_Ecoregions,TPL,vol,10Pct,1,26503.43275,,0,37093.42389,,
WSA9_Ecoregions,TPL,vol,25Pct,2,37495.78441,,26641.21246,106572.1219,,
WSA9_Ecoregions,TPL,vol,50Pct,21,175416.1979,,85243.11073,329632.979,,
WSA9_Ecoregions,TPL,vol,75Pct,45,464703.1874,,328476.3436,844504.719,,
WSA9_Ecoregions,TPL,vol,90Pct,81,1847278.041,,842116.2356,4266009.412,,
WSA9_Ecoregions,TPL,vol,95Pct,101,4265864.253,,2371815.185,10040531.83,,
WSA9_Ecoregions,TPL,vol,Mean,138,3219950.85,1148137.169,969643.3498,5470258.35,,
WSA9_Ecoregions,TPL,vol,Variance,138,1.5997E+15,9.88578E+14,0,3.53728E+15,,
WSA9_Ecoregions,TPL,vol,Std. Deviation,138,39996307.97,12358367.67,15774352.43,64218263.52,,
WSA9_Ecoregions,UMW,vol,5Pct,1,32207.77183,,0,47191.16693,,
WSA9_Ecoregions,UMW,vol,10Pct,2,45910.37767,,2486.613489,135489.0729,,
WSA9_Ecoregions,UMW,vol,25Pct,13,170096.4374,,92071.72868,221214.0349,,
WSA9_Ecoregions,UMW,vol,50Pct,37,466129.3551,,343611.9468,737484.4809,,
WSA9_Ecoregions,UMW,vol,75Pct,71,1285251.392,,934154.7902,2367037.472,,
WSA9_Ecoregions,UMW,vol,90Pct,108,5049671.869,,3249509.902,11348983.87,,
WSA9_Ecoregions,UMW,vol,95Pct,125,11522179.45,,6370822.845,50847957.76,,
WSA9_Ecoregions,UMW,vol,Mean,145,5101429.507,2245301.041,700720.3321,9502138.681,,
WSA9_Ecoregions,UMW,vol,Variance,145,1.05077E+15,7.39911E+14,0,2.50097E+15,,
WSA9_Ecoregions,UMW,vol,Std. Deviation,145,32415579.89,11412892.43,10046721.77,54784438.02,,
WSA9_Ecoregions,WMT,vol,5Pct,2,73926.05514,,0,74455.73424,,
WSA9_Ecoregions,WMT,vol,10Pct,2,74320.24602,,58270.78446,80475.8401,,
WSA9_Ecoregions,WMT,vol,25Pct,8,165376.3417,,74269.33155,202141.9442,,
WSA9_Ecoregions,WMT,vol,50Pct,13,223172.3366,,196935.4444,338390.3316,,
WSA9_Ecoregions,WMT,vol,75Pct,33,540304.1247,,338343.1743,1684051.468,,
WSA9_Ecoregions,WMT,vol,90Pct,88,3830330.527,,2142073.932,16257088.93,,
WSA9_Ecoregions,WMT,vol,95Pct,116,19878033.26,,7309544.828,45793476.03,,
WSA9_Ecoregions,WMT,vol,Mean,152,6956062.16,1747791.806,3530453.169,10381671.15,,
WSA9_Ecoregions,WMT,vol,Variance,152,2.88776E+15,1.34315E+15,2.55243E+14,5.52029E+15,,
WSA9_Ecoregions,WMT,vol,Std. Deviation,152,53737921.54,12497205.05,29243849.73,78231993.36,,
WSA9_Ecoregions,XER,vol,5Pct,1,60969.16132,,0,88769.76373,,
WSA9_Ecoregions,XER,vol,10Pct,2,77912.55506,,20705.87597,204459.8028,,
WSA9_Ecoregions,XER,vol,25Pct,9,237797.9763,,133093.9052,257555.5975,,
WSA9_Ecoregions,XER,vol,50Pct,26,599456.0404,,257397.8083,2139467.072,,
WSA9_Ecoregions,XER,vol,75Pct,47,2611307.036,,1130436.452,12085620.94,,
WSA9_Ecoregions,XER,vol,90Pct,67,30707382.13,,5080317.719,255986367.2,,
WSA9_Ecoregions,XER,vol,95Pct,78,153043868.4,,30503058.36,2534592547,,
WSA9_Ecoregions,XER,vol,Mean,86,28431524.33,9371944.536,10062850.57,46800198.08,,
WSA9_Ecoregions,XER,vol,Variance,86,2.03979E+16,9.71829E+15,1.35039E+15,3.94454E+16,,
WSA9_Ecoregions,XER,vol,Std. Deviation,86,142821173.1,34022572.73,76138155.92,209504190.4,,
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,5Pct,1,0,,0,34083.17395,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,10Pct,1,33403.68683,,0,34275.24667,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,25Pct,3,41181.55865,,0,45429.57058,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,50Pct,9,60367.1012,,42102.22613,108607.9137,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,75Pct,21,155417.2895,,78305.92381,371027.1238,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,90Pct,34,456767.1479,,345718.703,1454121.974,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,95Pct,40,1454723.078,,497801.8631,16153342.44,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,Mean,63,3309375.083,1104227.213,1145129.514,5473620.651,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,Variance,63,2.8208E+15,1.50403E+15,0,5.76864E+15,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_MAN_MADE,vol,Std. Deviation,63,53111220.04,14159208.26,25359681.8,80862758.29,MAN_MADE,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,5Pct,0,25441.94792,,25353.10424,25530.7916,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,10Pct,0,25649.75534,,25472.06797,25827.4427,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,25Pct,1,44062.45827,,25252.09886,93524.30407,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,50Pct,4,93642.73439,,44132.53205,330439.57,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,75Pct,12,330702.4332,,117211.7896,743421.9021,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,90Pct,18,743696.5611,,340570.1944,2314187.658,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,95Pct,21,2078965.011,,743603.551,1046736984,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,Mean,38,1655669.053,967016.0892,-239647.6547,3550985.76,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,Variance,38,1.07585E+15,9.60514E+14,0,2.95842E+15,_NATURAL,CPL
WSA9_by_Lake_Origin,CPL_NATURAL,vol,Std. Deviation,38,32800150.45,14641912.35,4102529.58,61497771.33,_NATURAL,CPL
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,5Pct,0,28896.4036,,28322.51066,29470.29654,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,10Pct,0,30195.24433,,29047.45844,31343.03021,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,25Pct,1,52215.97937,,28087.78298,186497.6663,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,50Pct,6,186697.8213,,52225.4559,779956.5598,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,75Pct,18,779964.0582,,282976.8113,3051644.539,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,90Pct,27,2913939.635,,780225.7487,37852405.54,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,95Pct,29,3015339.553,,1774740.76,38565877.24,MAN_MADE,NAP
