SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA12_MD-105,2,2012-08-16,-20.93,-3.02,3.25,NA,NA,2012,658400,YES,-0.685505458,0,0,-2,-2,Yes,0,0,-1,0,10.81,1.6,0.206297774,38.42394,-75.55796,0.204119983,1.072249898,MAN-MADE,CPL,S,CPL,CPL,NLA12_MD-105,NO,Small,Small,SMALL,2
NLA12_MD-108,1,2012-07-31,-32.17,-5.12,8.79,NA,NA,2012,647210,YES,-0.111940294,0,0,-2,-2,Yes,0,0,-1,0,101.6,2.5,0.77278682,39.12212,-77.1295,0.397940009,2.011147361,MAN-MADE,SAP,S,APPS,SAP,NLA06608-3613,YES,Small,Small,SMALL,2
NLA12_MD-115,1,2012-07-17,-15.49,-1.54,-3.16,NA,NA,2012,647300,YES,-1.907737838,0,0,-2,-2,Yes,0,0,-1,0,2.05,1.2,0.012366937,38.32557,-76.43279,0.079181246,0.484299839,MAN-MADE,CPL,T,CPL,CPL,NLA12_MD-115,NO,Small,Small,SMALL,3
NLA12_MD-118,1,2012-07-30,-37.53,-6.16,11.72,NA,NA,2012,647240,YES,-0.675885795,0,0,-2,-2,No,0,0,-1,0,8.69,0.9,0.210918272,39.24322,-75.85558,-0.045757491,0.986323777,MAN-MADE,CPL,T,CPL,CPL,NLA12_MD-118,NO,Small,Small,SMALL,3
NLA12_ME-101,1,2012-08-08,-46.09,-6.33,4.53,NA,NA,2012,644202,YES,0.016819645,0,0,-2,-2,No,0,0,-1,0,98.23,3.3,1.039488395,44.88005,-68.22761,0.51851394,1.996642991,NATURAL,NAP,R,APPS,NAP,NLA06608-1558,YES,Small,Small,SMALL,1
NLA12_ME-101,2,2012-09-10,-43.35,-6.34,7.35,NA,NA,2012,645312,YES,0.016819645,0,0,-2,-2,No,0,0,-1,0,98.23,3,1.039488395,44.88137,-68.2281,0.477121255,1.996642991,NATURAL,NAP,R,APPS,NAP,NLA06608-1558,YES,Small,Small,SMALL,1
NLA12_ME-102,1,2012-08-13,-70.93,-9.96,8.72,NA,NA,2012,645192,YES,0.451606944,0,0,-2,-2,No,0,0,-1,0,378.84,25,2.828830619,45.63571,-70.36275,1.397940009,2.579600697,NATURAL,NAP,R,APPS,NAP,NLA06608-0918,YES,Small,Small,SMALL,1
NLA12_ME-103,1,2012-08-01,-73.68,-10.31,8.77,NA,NA,2012,645162,YES,0.435806556,0,0,-2,-2,No,0,0,-1,0,385.45,27.3,2.727762509,45.34454,-70.67757,1.436162647,2.587093312,NATURAL,NAP,R,APPS,NAP,NLA06608-1174,YES,Small,Small,SMALL,1
NLA12_ME-104,1,2012-08-20,-44.11,-4.62,-7.18,NA,NA,2012,645132,YES,0.018648591,0,0,-2,-2,No,0,0,-1,0,307.8,2.3,1.043875226,46.37436,-69.22676,0.361727836,2.489677292,NATURAL,NAP,R,APPS,NAP,NLA06608-0913,YES,Small,Small,SMALL,1
NLA12_ME-105,1,2012-08-21,-49.16,-5.44,-5.66,NA,NA,2012,645222,YES,-0.325365227,0,0,-2,-2,No,0,0,-1,0,271.91,2.2,0.472753522,46.16925,-68.99551,0.342422681,2.436019449,NATURAL,NAP,R,APPS,NAP,NLA06608-0657,YES,Small,Small,SMALL,1
NLA12_ME-106,1,2012-07-31,-56.22,-8.21,9.48,NA,NA,2012,645072,YES,-0.287748742,0,0,-2,-2,No,0,0,-1,0,330.37,32,0.515526812,44.50568,-70.72172,1.505149978,2.520313188,NATURAL,NAP,S,APPS,NAP,NLA06608-0102,YES,Small,Small,SMALL,2
NLA12_ME-107,1,2012-08-23,-39.34,-5.46,4.34,NA,NA,2012,645042,YES,-0.078591689,0,0,-2,-2,No,0,0,-1,0,69.91,13.5,0.834465356,44.76328,-67.6985,1.130333769,1.850707485,NATURAL,NAP,S,APPS,NAP,NLA06608-0914,YES,Small,Small,SMALL,2
NLA12_ME-108,1,2012-09-05,-68.98,-9.61,7.86,NA,NA,2012,645012,YES,1.427677306,0,0,-2,-2,No,0,0,-1,0,177.26,31,26.77178363,47.19371,-68.21843,1.491361694,2.251053902,NATURAL,NAP,T,APPS,NAP,NLA06608-0401,YES,Small,Small,SMALL,3
NLA12_ME-109,1,2012-07-25,-52.15,-7,3.86,NA,NA,2012,644982,YES,1.275983865,0,0,-2,-2,No,0,0,-1,0,60.78,16.5,18.87921208,44.868701,-69.23183,1.217483944,1.790847904,NATURAL,NAP,S,APPS,NAP,NLA06608-0150,YES,Small,Small,SMALL,2
NLA12_ME-110,1,2012-07-30,-44.41,-5.98,3.4,NA,NA,2012,645102,YES,0.729996369,0,0,-2,-2,No,0,0,-1,0,129.68,18,5.370273064,44.02721,-70.52102,1.255272505,2.116209126,NATURAL,NAP,S,APPS,NAP,NLA06608-1238,YES,Small,Small,SMALL,2
NLA12_ME-113,1,2012-09-13,-45.77,-5.57,-1.24,NA,NA,2012,645252,YES,-1.356609856,0,0,-2,-2,No,0,0,-1,0,111.42,1.8,0.043993665,45.28593,-68.89277,0.255272505,2.050843581,NATURAL,NAP,R,APPS,NAP,NLA12_ME-113,NO,Small,Small,SMALL,1
NLA12_ME-114,1,2012-07-18,-53.49,-7.64,7.62,NA,NA,2012,644232,YES,0.208502194,0,0,-2,-2,No,0,0,-1,0,105.04,23.2,1.61622639,44.53005,-69.99257,1.365487985,2.025469719,NATURAL,NAP,S,APPS,NAP,NLA12_ME-114,NO,Small,Small,SMALL,2
NLA12_ME-115,1,2012-08-29,-56.46,-7.3,1.93,NA,NA,2012,644922,YES,-1.469787063,0,0,-2,-2,No,0,0,-1,0,340.18,4.8,0.033901033,45.77888,-69.12495,0.681241237,2.532983565,NATURAL,NAP,R,APPS,NAP,NLA12_ME-115,NO,Small,Small,SMALL,1
NLA12_ME-116,1,2012-08-14,-57.27,-7.65,3.97,NA,NA,2012,644892,YES,-0.86465332,0,0,-2,-2,No,0,0,-1,0,403.14,3,0.136567287,45.50528,-69.95329,0.477121255,2.606531837,NATURAL,NAP,R,APPS,NAP,NLA12_ME-116,NO,Small,Small,SMALL,1
NLA12_ME-118,1,2012-08-15,-39.84,-5.31,2.67,NA,NA,2012,644862,YES,-0.527316399,0,0,-2,-2,No,0,0,-1,0,54.08,8.7,0.296950186,44.21139,-69.52202,0.939519253,1.740993932,NATURAL,NAP,S,APPS,NAP,NLA12_ME-118,NO,Small,Small,SMALL,2
NLA12_ME-120,1,2012-08-09,-54.61,-7.54,5.73,NA,NA,2012,644832,YES,-0.643621753,0,0,-2,-2,No,0,0,-1,0,186.94,5.7,0.227184264,45.33398,-69.26599,0.755874856,2.274019223,NATURAL,NAP,R,APPS,NAP,NLA12_ME-120,NO,Small,Small,SMALL,1
NLA12_ME-121,1,2012-08-02,-51.58,-7.65,9.63,NA,NA,2012,644802,YES,-0.686675723,0,0,-2,-2,No,0,0,-1,0,117.13,12.1,0.205742625,43.84541,-70.89035,1.08278537,2.072360204,NATURAL,NAP,S,APPS,NAP,NLA12_ME-121,NO,Small,Small,SMALL,2
NLA12_ME-122,1,2012-08-22,-33.85,-4.43,1.61,NA,NA,2012,644262,YES,0.115112359,0,0,-2,-2,No,0,0,-1,0,22.95,5,1.303503971,44.78605,-67.19425,0.698970004,1.379305518,NATURAL,NAP,R,APPS,NAP,NLA12_ME-122,NO,Small,Small,SMALL,1
NLA12_ME-126,1,2012-08-07,-41.58,-5.57,2.98,NA,NA,2012,644292,YES,-0.957119595,0,0,-2,-2,No,0,0,-1,0,60.31,4.8,0.110377462,44.87237,-67.58119,0.681241237,1.787531316,NATURAL,NAP,R,APPS,NAP,NLA12_ME-126,NO,Small,Small,SMALL,1
NLA12_ME-126,2,2012-08-27,-40.12,-5.3,2.26,NA,NA,2012,645372,YES,-0.957119595,0,0,-2,-2,No,0,0,-1,0,60.31,4.7,0.110377462,44.87237,-67.58119,0.672097858,1.787531316,NATURAL,NAP,R,APPS,NAP,NLA12_ME-126,NO,Small,Small,SMALL,1
NLA12_ME-129,1,2012-08-17,-47.63,-6.15,1.57,NA,NA,2012,645402,YES,-0.811804756,0,0,-2,-2,No,0,0,-1,0,114.41,2.9,0.15423937,45.44889,-68.18728,0.462397998,2.062243441,NATURAL,NAP,R,APPS,NAP,NLA12_ME-129,NO,Small,Small,SMALL,1
NLA12_ME-130,1,2012-08-06,-43.38,-5.91,3.91,NA,NA,2012,645282,YES,-1.106654121,0,0,-2,-2,No,0,0,-1,0,233.06,5.1,0.078225055,44.41589,-70.26452,0.707570176,2.369327201,NATURAL,NAP,R,APPS,NAP,NLA12_ME-130,NO,Small,Small,SMALL,1
NLA12_ME-134,1,2012-07-24,-48.48,-6.89,6.63,NA,NA,2012,644762,YES,-1.682802769,0,0,-2,-2,No,0,0,-1,0,200.68,3,0.02075856,44.4339,-69.39012,0.477121255,2.304662833,MAN-MADE,NAP,S,APPS,NAP,NLA12_ME-134,NO,Small,Small,SMALL,2
NLA12_ME-135,1,2012-09-04,-53.91,-7.66,7.4,NA,NA,2012,645342,YES,0.210768522,0,0,-2,-2,No,0,0,-1,0,189.82,4.7,1.624682572,46.03348,-68.06039,0.672097858,2.280623892,NATURAL,NAP,S,APPS,NAP,NLA12_ME-135,NO,Small,Small,SMALL,2
NLA12_ME-137,1,2012-09-12,-42.5,-6.19,7.02,NA,NA,2012,644952,YES,-0.740591602,0,0,-2,-2,No,0,0,-1,0,93.11,5.6,0.181722373,43.77368,-70.60747,0.748188027,1.973635773,NATURAL,NAP,R,APPS,NAP,NLA12_ME-137,NO,Small,Small,SMALL,1
NLA12_ME-R02,1,2012-07-20,-40.93,-5.92,6.46,NA,NA,2012,631490,YES,-1.131456083,0,0,-2,-2,Yes,0,0,-1,0,42.81,3.5,0.073882897,44.408919,-68.268195,0.544068044,1.641573253,NATURAL,NAP,R,APPS,NAP,NLA06608-ACAD_LAKES_0435,YES,Small,Small,SMALL,1
NLA12_ME-R03,1,2012-07-26,-62.15,-8.04,2.15,NA,NA,2012,631640,YES,-0.785745428,0,0,-2,-2,No,0,0,-1,0,330.66,5.2,0.163777626,45.65586,-69.927396,0.716003344,2.520693096,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1C3-003,YES,Small,Small,SMALL,1
NLA12_ME-R06,1,2012-07-22,-72.63,-9.96,7.03,NA,NA,2012,631610,YES,-0.918507953,0,0,-2,-2,No,0,0,-1,0,390.6,9.7,0.1206402,46.943959,-68.871207,0.986771734,2.592842683,NATURAL,NAP,R,APPS,NAP,NLA06608-ELS:1E3-012,YES,Small,Small,SMALL,1
NLA12_ME-R07,1,2012-08-14,-66.04,-8.84,4.66,NA,NA,2012,631550,YES,-0.409010462,0,0,-2,-2,No,0,0,-1,0,343.61,16,0.389932593,46.352332,-69.05845,1.204119983,2.537327876,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME254L,YES,Small,Small,SMALL,1
NLA12_ME-R08,1,2012-07-21,-56.32,-7.79,5.98,NA,NA,2012,631670,YES,0.796231477,0,0,-2,-2,No,0,0,-1,0,97.04,25.1,6.255059963,45.352123,-67.918271,1.399673722,1.991403303,NATURAL,NAP,R,APPS,NAP,NLA06608-EMAP:ME518L,YES,Small,Small,SMALL,1
NLA12_ME-R10,1,2012-07-23,-73.24,-9.53,3.02,NA,NA,2012,631700,YES,0.012769689,0,0,-2,-2,No,0,0,-1,0,344.87,26.1,1.029839842,46.965022,-68.848564,1.416640507,2.538912894,NATURAL,NAP,R,APPS,NAP,NLA06608-NELP-0955,YES,Small,Small,SMALL,1
NLA12_ME-R11,1,2012-07-19,-45.71,-6.57,6.83,NA,NA,2012,631580,YES,0.160055177,0,0,-2,-2,No,0,0,-1,0,69.58,3.2,1.445623426,44.367295,-69.111625,0.505149978,1.848681654,NATURAL,NAP,R,APPS,NAP,NLA06608-NELP-1041,YES,Small,Small,SMALL,1
NLA12_ME-R15,1,2012-07-25,-63.59,-8.87,7.36,NA,NA,2012,629150,YES,-0.058363445,0,0,-2,-2,No,0,0,-1,0,193.05,45.8,0.874251839,45.751332,-69.08012,1.660865478,2.287913647,NATURAL,NAP,R,APPS,NAP,NLA06608-NELP-3586,YES,Small,Small,SMALL,1
NLA12_MI-101,1,2012-07-11,-22.47,-0.98,-14.63,NA,NA,2012,639830,YES,-0.686336029,0.002424157,0.025757576,-1.905733078,-1.446631933,No,0.17,1.1,-0.568636236,0.322219295,224.37,6.6,0.205903615,43.22009,-85.46655,0.819543936,2.352896105,NATURAL,UMW,T,UMW,UMW,NLA06608-0234,YES,Med,Med,MEDIUM,3
NLA12_MI-101,2,2012-08-21,-22.67,-0.91,-15.41,NA,NA,2012,663800,YES,-0.686336029,0.005068691,0.039655172,-1.821924461,-1.304035506,No,0.23,2.3,-0.48148606,0.51851394,224.37,5.8,0.205903615,43.21994,-85.46655,0.763427994,2.352896105,NATURAL,UMW,T,UMW,UMW,NLA06608-0234,YES,Med,Med,MEDIUM,3
NLA12_MI-102,1,2012-07-24,-59.01,-8.43,8.41,NA,NA,2012,653150,YES,0.378872661,0,0,-2,-2,Yes,0,0,-1,0,176.99,12.9,2.392614117,43.94694,-86.45161,1.11058971,2.250395603,NATURAL,UMW,S,UMW,UMW,NLA06608-1626,YES,Small,Small,SMALL,2
NLA12_MI-103,1,2012-08-17,-49.71,-5.89,-2.62,NA,NA,2012,624590,YES,0.023593749,0,0,-2,-2,No,0,0,-1,0,273.24,15,1.055829396,44.42936,-83.9151,1.1760912590000001,2.4381308,NATURAL,UMW,S,UMW,UMW,NLA06608-1162,YES,Small,Small,SMALL,2
NLA12_MI-104,1,2012-07-17,-36.75,-4.56,-0.23,NA,NA,2012,651290,YES,0.037717267,0,0,-2,-2,No,0,0,-1,0,203.67,8.7,1.090730023,42.37905,-86.04756,0.939519253,2.31105419,NATURAL,UMW,T,UMW,UMW,NLA06608-1771,YES,Small,Small,SMALL,3
NLA12_MI-105,1,2012-07-11,-58.18,-8.51,9.87,NA,NA,2012,639680,YES,1.278669804,0.001147189,0.005494506,-1.952834622,-1.80982228,Yes,0.1,5,-0.698970004,0.77815125,176.65,18.2,18.9963343,43.23549,-86.3027,1.260071388,2.249565212,NATURAL,UMW,T,UMW,UMW,NLA06608-0938,YES,Small,Large,LARGE,3
NLA12_MI-106,1,2012-08-16,-53.23,-6.33,-2.57,NA,NA,2012,655430,YES,0.265842301,0,0,-2,-2,No,0,0,-1,0,214.79,6,1.844345589,45.16592,-84.9709,0.77815125,2.334031315,NATURAL,UMW,S,UMW,UMW,NLA06608-1434,YES,Small,Small,SMALL,2
NLA12_MI-107,1,2012-08-15,-71.4,-9.78,6.87,NA,NA,2012,655490,YES,0.981184188,0,0,-2,-2,Yes,0,0,-1,0,181.95,16,9.576001108,45.41373,-84.83094,1.204119983,2.262332414,NATURAL,UMW,S,UMW,UMW,NLA06608-1334,YES,Small,Small,SMALL,2
NLA12_MI-107,2,2012-08-30,-71.31,-9.83,7.35,NA,NA,2012,639920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_MI-108,1,2012-07-16,-20.24,-0.98,-12.43,NA,NA,2012,639770,YES,-0.087577146,0,0,-2,-2,Yes,0,0,-1,0,232.46,9,0.81737783,42.07976,-86.20638,0.954242509,2.368212481,NATURAL,UMW,T,UMW,UMW,NLA06608-1003,YES,Small,Small,SMALL,3
NLA12_MI-109,1,2012-07-11,-54.7,-8.1,10.07,NA,NA,2012,639800,YES,0.249202638,0,0,-2,-2,No,0,0,-1,0,241.34,9.5,1.775017494,42.62375,-85.18965,0.977723605,2.384425104,NATURAL,UMW,S,UMW,UMW,NLA06608-1130,YES,Small,Small,SMALL,2
NLA12_MI-110,1,2012-07-25,-40.6,-4.69,-3.1,NA,NA,2012,653060,YES,-0.94991369,0,0,-2,-2,Yes,0,0,-1,0,301.57,10.1,0.112224146,42.74529,-83.31104,1.004321374,2.480825865,NATURAL,UMW,S,UMW,UMW,NLA06608-1034,YES,Small,Small,SMALL,2
NLA12_MI-111,1,2012-07-05,-47.29,-6.57,5.3,NA,NA,2012,639170,YES,0.585361662,0,0,-2,-2,Yes,0,0,-1,0,218.11,8.5,3.849121869,42.21105,-83.56713,0.929418926,2.340662199,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-1487,YES,Small,Small,SMALL,2
NLA12_MI-112,1,2012-07-19,-44.52,-5.96,3.15,NA,NA,2012,639980,YES,0.291803534,0,0,-2,-2,No,0,0,-1,0,258.64,13.1,1.957958733,41.94382,-85.31645,1.117271296,2.414371601,NATURAL,UMW,T,UMW,UMW,NLA06608-0363,YES,Small,Small,SMALL,3
NLA12_MI-113,1,2012-08-22,-49.27,-6.57,3.25,NA,NA,2012,663680,YES,-0.052335932,0,0,-2,-2,No,0,0,-1,0,292.17,15.5,0.886470051,43.6209,-85.28384,1.190331698,2.467119527,NATURAL,UMW,S,UMW,UMW,NLA06608-1450,YES,Small,Small,SMALL,2
NLA12_MI-114,1,2012-07-06,-41.45,-5.33,1.15,NA,NA,2012,639350,YES,-0.195284027,6.26054e-5,0.002307692,-1.997289556,-1.90982337,Yes,0.015,0.05,-0.93930216,0.021189299,274.5,6.5,0.637846201,42.52062,-83.80039,0.812913357,2.440121603,MAN-MADE,UMW,T,UMW,UMW,NLA06608-1782,YES,Small,Small,SMALL,3
NLA12_MI-115,1,2012-07-19,-24.28,-1.93,-8.81,NA,NA,2012,651200,YES,0.119963204,0,0,-2,-2,Yes,0,0,-1,0,260.47,2.6,1.318145051,42.183,-85.57172,0.414973348,2.417421867,NATURAL,UMW,T,UMW,UMW,NLA06608-1387,YES,Small,Small,SMALL,3
NLA12_MI-116,1,2012-08-07,-69.89,-8.7,-0.26,NA,NA,2012,640010,YES,-0.159401927,0,0,-2,-2,No,0,0,-1,0,189.3,3.2,0.692784357,47.13206,-88.31281,0.505149978,2.279438788,NATURAL,UMW,S,UMW,UMW,NLA06608-0734,YES,Small,Small,SMALL,2
NLA12_MI-117,1,2012-07-24,-32.24,-2.79,-9.9,NA,NA,2012,653090,YES,-0.522339583,0,0,-2,-2,Yes,0,0,-1,0,284.65,11.2,0.300372672,42.62064,-83.50435,1.0492180230000001,2.455834228,NATURAL,UMW,T,UMW,UMW,NLA06608-0010,YES,Small,Small,SMALL,3
NLA12_MI-118,1,2012-07-31,-42.48,-3.64,-13.34,NA,NA,2012,653120,YES,-0.25473562,8.44711e-4,0.015428571,-1.9647820009999999,-1.594678038,No,0.27,0.63,-0.431798276,0.212187604,497.39,17.5,0.556242771,46.14884,-88.8324,1.243038049,2.69756932,NATURAL,UMW,S,UMW,UMW,NLA06608-0286,YES,Med,Med,MEDIUM,2
NLA12_MI-120,1,2012-07-17,-48.21,-6.4,2.95,NA,NA,2012,651110,YES,-1.353990419,0,0,-2,-2,No,0,0,-1,0,209.88,4.9,0.044259814,41.79597,-86.47465,0.69019608,2.324035393,NATURAL,UMW,S,UMW,UMW,NLA12_MI-120,NO,Small,Small,SMALL,2
NLA12_MI-122,1,2012-08-14,-56.06,-6.73,-2.24,NA,NA,2012,621290,YES,-0.232739422,0.001078509,0.010076046,-1.955518696,-1.697321826,No,0.265,0.825,-0.437707136,0.261262869,264.76,26.3,0.585141066,45.12639,-84.18041,1.419955749,2.424489615,NATURAL,UMW,S,UMW,UMW,NLA12_MI-122,NO,Med,Med,MEDIUM,2
NLA12_MI-123,1,2012-07-26,-39.92,-5.1,0.85,NA,NA,2012,653030,YES,-0.719397965,0,0,-2,-2,Yes,0,0,-1,0,334.29,14.6,0.190810397,41.88635,-84.59639,1.164352856,2.525420601,NATURAL,UMW,S,UMW,UMW,NLA12_MI-123,NO,Small,Small,SMALL,2
NLA12_MI-124,1,2012-07-10,-34.24,-3.02,-10.06,NA,NA,2012,639710,YES,-0.681969721,0,0,-2,-2,Yes,0,0,-1,0,198.02,2.9,0.207984169,43.37293,-86.1442,0.462397998,2.298896722,NATURAL,UMW,S,UMW,UMW,NLA06608-4867,YES,Small,Small,SMALL,2
NLA12_MI-125,1,2012-08-08,-63.04,-7.14,-5.91,NA,NA,2012,651350,YES,-0.627403883,0.015444121,0.018518519,-1.594412542,-1.544873039,No,0.05,7.5,-0.823908741,0.929418926,304.03,2.7,0.235828407,46.79265,-88.25697,0.431363764,2.484342555,NATURAL,UMW,R,UMW,UMW,NLA12_MI-125,NO,Small,Large,LARGE,1
NLA12_MI-126,1,2012-08-16,-46.47,-4.75,-8.51,NA,NA,2012,624620,YES,-0.701057153,4.4829e-4,0.002352941,-1.980954802,-1.908229627,No,0.02,0.2,-0.920818754,0.079181246,371.44,8.5,0.199041138,44.88617,-84.39859,0.929418926,2.571056318,MAN-MADE,UMW,S,UMW,UMW,NLA12_MI-126,NO,Small,Small,SMALL,2
NLA12_MI-128,1,2012-07-18,-29.33,-2.51,-9.29,NA,NA,2012,639860,YES,-0.226986443,0,0,-2,-2,Yes,0,0,-1,0,272.05,15.2,0.592943834,42.20434,-85.70832,1.181843588,2.436242181,NATURAL,UMW,S,UMW,UMW,NLA12_MI-128,NO,Small,Small,SMALL,2
NLA12_MI-129,1,2012-07-25,-43.76,-4.94,-4.23,NA,NA,2012,652970,YES,-0.58716913,0,0,-2,-2,No,0,0,-1,0,329.08,21,0.258720517,43.95513,-84.99841,1.322219295,2.518619211,NATURAL,UMW,S,UMW,UMW,NLA12_MI-129,NO,Small,Small,SMALL,2
NLA12_MI-130,1,2012-08-17,-82.35,-12.15,14.82,NA,NA,2012,655460,YES,-0.788703722,0,0,-2,-2,No,0,0,-1,0,184.01,3.5,0.162665809,45.1353,-85.11193,0.544068044,2.267195203,MAN-MADE,UMW,S,UMW,UMW,NLA12_MI-130,NO,Small,Small,SMALL,2
NLA12_MI-132,1,2012-07-31,-22.89,-0.05,-22.53,NA,NA,2012,653300,YES,-0.878825827,0,0,-2,-2,No,0,0,-1,0,213.03,4.5,0.132182564,45.45154,-87.75816,0.653212514,2.330474652,NATURAL,UMW,S,UMW,UMW,NLA12_MI-132,NO,Small,Small,SMALL,2
NLA12_MI-133,1,2012-08-15,-76.53,-10.88,10.55,NA,NA,2012,655970,YES,-1.197068637,0,0,-2,-2,No,0,0,-1,0,362.01,7.7,0.063523053,44.72878,-84.92738,0.886490725,2.559918589,NATURAL,UMW,R,UMW,UMW,NLA12_MI-133,NO,Small,Small,SMALL,1
NLA12_MI-135,1,2012-07-06,-45.25,-6.23,4.6,NA,NA,2012,639950,YES,-0.432444514,0,0,-2,-2,Yes,0,0,-1,0,258.95,11.5,0.369449842,42.41561,-83.93006,1.06069784,2.414889822,NATURAL,UMW,S,UMW,UMW,NLA12_MI-135,NO,Small,Small,SMALL,2
NLA12_MI-136,1,2012-07-12,-22.66,-0.99,-14.7,NA,NA,2012,639410,YES,-0.700520863,0,0,-2,-2,No,0,0,-1,0,278.58,6.7,0.199287077,43.36485,-85.37929,0.826074803,2.446506101,NATURAL,UMW,S,UMW,UMW,NLA12_MI-136,NO,Small,Small,SMALL,2
NLA12_MI-137,1,2012-08-02,-35.97,-1.69,-22.49,NA,NA,2012,653240,YES,-1.796817023,0,0,-2,-2,No,0,0,-1,0,455.66,8.5,0.015965517,46.27697,-88.06254,0.929418926,2.659592972,NATURAL,UMW,R,UMW,UMW,NLA12_MI-137,NO,Small,Small,SMALL,1
NLA12_MI-138,1,2012-08-14,-28.51,-1.35,-17.75,NA,NA,2012,639620,YES,0.007998417,0,0,-2,-2,No,0,0,-1,0,184.98,3.6,1.018587675,45.74444,-84.41231,0.556302501,2.269512944,NATURAL,UMW,R,UMW,UMW,NLA12_MI-138,NO,Small,Small,SMALL,1
NLA12_MI-139,1,2012-07-10,-37.33,-4.02,-5.18,NA,NA,2012,639380,YES,-1.569164352,0,0,-2,-2,No,0,0,-1,0,282.31,7,0.026967187,42.38802,-84.90757,0.84509804,2.452261904,NATURAL,UMW,S,UMW,UMW,NLA12_MI-139,NO,Small,Small,SMALL,2
NLA12_MI-139,2,2012-08-22,-38.34,-4.2,-4.75,NA,NA,2012,663650,YES,-1.569164352,0,0,-2,-2,No,0,0,-1,0,282.31,6.8,0.026967187,42.38801,-84.90759,0.832508913,2.452261904,NATURAL,UMW,S,UMW,UMW,NLA12_MI-139,NO,Small,Small,SMALL,2
NLA12_MI-141,1,2012-08-08,-69.98,-8.44,-2.5,NA,NA,2012,651230,YES,-0.743489832,0,0,-2,-2,No,0,0,-1,0,551.15,15.2,0.1805137,46.69702,-88.08316,1.181843588,2.742057077,NATURAL,UMW,R,UMW,UMW,NLA12_MI-141,NO,Small,Small,SMALL,1
NLA12_MI-142,1,2012-08-21,-41.5,-4.36,-6.63,NA,NA,2012,663770,YES,-1.462354715,0,0,-2,-2,Yes,0,0,-1,0,238.35,3.6,0.034486195,43.48668,-84.76847,0.556302501,2.379033432,NATURAL,UMW,S,UMW,UMW,NLA12_MI-142,NO,Small,Small,SMALL,2
NLA12_MI-144,1,2012-07-17,-29.71,-2.72,-7.95,NA,NA,2012,651170,YES,-1.518020097,0,0,-2,-2,No,0,0,-1,0,258.16,2.7,0.030337508,41.87171,-85.8625,0.431363764,2.413567971,MAN-MADE,UMW,S,UMW,UMW,NLA12_MI-144,NO,Small,Small,SMALL,2
NLA12_MI-145,1,2012-08-23,-34.86,-3.77,-4.67,NA,NA,2012,663710,YES,-0.446201974,0,0,-2,-2,No,0,0,-1,0,349.89,12,0.357929939,43.79844,-85.30773,1.079181246,2.545170992,NATURAL,UMW,S,UMW,UMW,NLA12_MI-145,NO,Small,Small,SMALL,2
NLA12_MI-148,1,2012-08-01,-42.08,-3.93,-10.67,NA,NA,2012,651320,YES,0.079022779,0,0,-2,-2,No,0,0,-1,0,347.99,17,1.19956222,45.94921,-87.9842,1.230448921,2.542812983,MAN-MADE,UMW,S,UMW,UMW,NLA12_MI-148,NO,Small,Small,SMALL,2
NLA12_MI-150,1,2012-08-07,-48.85,-4.61,-11.99,NA,NA,2012,639590,YES,-0.719864643,0,0,-2,-2,No,0,0,-1,0,276.51,1.9,0.190605469,46.39925,-87.44798,0.278753601,2.443278637,NATURAL,UMW,R,UMW,UMW,NLA12_MI-150,NO,Small,Small,SMALL,1
NLA12_MI-151,1,2012-07-09,-35.69,-3.33,-9.04,NA,NA,2012,639740,YES,-1.074626588,0,0,-2,-2,Yes,0,0,-1,0,251.36,6.6,0.08421189,42.69371,-84.53162,0.819543936,2.402020519,MAN-MADE,UMW,T,UMW,UMW,NLA12_MI-151,NO,Small,Small,SMALL,3
NLA12_MI-152,1,2012-07-18,-28.51,-2.24,-10.62,NA,NA,2012,651140,YES,-1.014850352,0.020015696,0.057142857,-1.522651584,-1.173000182,Yes,0.4,6.222222222,-0.301029996,0.858670847,240.06,7,0.096638382,42.75721,-85.63778,0.84509804,2.382125152,NATURAL,UMW,S,UMW,UMW,NLA12_MI-152,NO,Med,Large,LARGE,2
NLA12_MI-155,1,2012-07-05,-36.7,-4.25,-2.73,NA,NA,2012,639440,YES,-0.912102473,0,0,-2,-2,No,0,0,-1,0,285.17,7.4,0.122432728,42.47912,-84.16689,0.86923172,2.456624104,NATURAL,UMW,S,UMW,UMW,NLA12_MI-155,NO,Small,Small,SMALL,2
